journal_title,Scopus only,OpenAlex Seed only,OpenAlex FT only,Dimensions only,Scopus ∩ OA Seed,Scopus ∩ OA FT,Scopus ∩ Dimensions,OA Seed ∩ OA FT,OA Seed ∩ Dimensions,OA FT ∩ Dimensions,Scopus ∩ OA Seed ∩ OA FT,Scopus ∩ OA Seed ∩ Dimensions,Scopus ∩ OA FT ∩ Dimensions,OA Seed ∩ OA FT ∩ Dimensions,Scopus ∩ OA Seed ∩ OA FT ∩ Dimensions
International Journal of Integrated Care,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
International Journal of Offender Therapy and Comparative...,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
International Journal of Rural Criminology,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
International Journal of Translational Medical Research a...,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
International journal of high school research,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Investigative and Clinical Urology,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
JAAPA,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
JAIDS Journal of Acquired Immune Deficiency Syndromes,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
JAMA OtolaryngologyHead & Neck Surgery,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
JMIR Aging,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
JNCCN Journal of the National Comprehensive Cancer Network,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal for Healthcare Quality,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal for ImmunoTherapy of Cancer,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Journal of Advanced Nursing,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of Aging and Health,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Agricultural and Food Industrial Organization,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Journal of Allergy and Clinical Immunology: In Practice,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Journal of Applied Rehabilitation Counseling,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Applied Statistics,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Asthma,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Banking and Finance,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Journal of Behavioral Health Services and Research,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Journal of Bone and Joint Surgery - American Volume,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Brown Hospital Medicine,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of Burn Care & Research,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of Business Venturing,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of Cataract and Refractive Surgery,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Child & Adolescent Substance Abuse,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of Child and Adolescent Psychopharmacology,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of Child and Adolescent Substance Abuse,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Clinical Child & Adolescent Psychology,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of Clinical Medicine,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Journal of Cross-Cultural Gerontology,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of Diabetes and its Complications,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Elder Abuse & Neglect,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of Emotional and Behavioral Disorders,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Enterprising Communities People and Places in ...,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of Entrepreneurship and Public Policy,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of Evidence-Based Social Work,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of Evolutionary Economics,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of Family Social Work,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of Financial Economics,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of Food Protection,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Foodservice Business Research,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of Gastrointestinal Oncology,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of Genetic Counseling,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of Health Communication,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Health Politics Policy and Law,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of Health Psychology,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Health and Social Sciences,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Homosexuality,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Hospice and Palliative Nursing,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Human Hypertension,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of Immigrant and Minority Health,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of International Agricultural and Extension Educa...,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Law Medicine and Ethics,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Maps,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Journal of Mental Health,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of Nonprofit & Public Sector Marketing,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of Offender Rehabilitation,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of Operations Management,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Opioid Management,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Pain,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of Peasant Studies,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Personality,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of Physical Activity and Health,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Political Institutions and Political Economy,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of Population Economics,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of Poverty,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of Quantitative Criminology,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of Robotic Surgery,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of School Violence,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of Social Distress and the Homeless,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of Social Work Practice in the Addictions,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Stroke and Cerebrovascular Diseases,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of Thoracic and Cardiovascular Surgery,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of Transport Geography,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of Transport and Health,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Journal of Urban Affairs,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of Urban Health,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Urology,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Vascular Surgery,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of Vascular and Interventional Radiology,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of the American Academy of Audiology,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of the American Academy of Orthopaedic Surgeons,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of the American Academy of Physician Assistants,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of the American Association of Nurse Practitioners,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of the American Society of Nephrology,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journalism Practice,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KSCE Journal of Civil Engineering,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Labour Economics,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Land Economics,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Laryngoscope Investigative Otolaryngology,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Law and Society Review,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Local Development & Society,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Management Science,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Medicine (United States),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Metabolism: Clinical and Experimental,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Multiple Sclerosis and Related Disorders,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Nature Communications,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Nature Water,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Neurology Clinical Practice,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Neurology: Clinical Practice,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neuropsychology,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nonprofit Management and Leadership,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
OTO Open,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Obesity Research & Clinical Practice,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Obesity Reviews,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Oncology,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Open Journal of Obstetrics and Gynecology,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Operations Research Perspectives,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
PEC Innovation,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
PEDIATRICS,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
PLOS Global Public Health,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Pain Medicine (United States),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palliative & Supportive Care,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Pediatric Blood & Cancer,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Pediatric Emergency Care,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Perspectives in Public Health,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Physica A: Statistical Mechanics and its Applications,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Plastic & Reconstructive Surgery,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Police Practice and Research,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Political Analysis,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Political Research Quarterly,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Prehospital Emergency Care,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prehospital and Disaster Medicine,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Preventive medicine,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Proceedings of the ACM on Interactive Mobile Wearable and...,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Proceedings of the International AAAI Conference on Web a...,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Professional Development in Education,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Professional Psychology: Research and Practice,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Psychology in the Schools,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Choice,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
RSF The Russell Sage Foundation Journal of the Social Sci...,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Regional Studies Regional Science,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Rehabilitation Oncology,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Research in Transportation Economics,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Resources Conservation and Recycling,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Review of Financial Studies,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Review of Radical Political Economics,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Revista Enfermagem,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSRN Electronic Journal,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Safety,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
School Mental Health,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Scientific Data,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Social Marketing Quarterly,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Social Problems,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Social Science Quarterly,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Social Sciences,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Society & Natural Resources,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Sociology Mind,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Spatial Demography,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Spine,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
State Politics and Policy Quarterly,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Statistical Journal of the IAOS,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Statistical Modelling,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Studies in Conflict and Terrorism,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Surgical Clinics of North America,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Sustainability (Switzerland),0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Teaching Sociology,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Teaching and Teacher Education,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
The American Journal of Drug and Alcohol Abuse,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
The American Journal of Emergency Medicine,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
The Annals of Thoracic Surgery,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
The Cleft Palate-Craniofacial Journal,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
The Electricity Journal,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
The Forum,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
The International Food and Agribusiness Management Review,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
The Journal of Agricultural Education and Extension,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
The Journal of Arthroplasty,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
The Journal of Pediatrics,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
The Lancet Oncology,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
The Lancet Public Health,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
The Lancet Regional Health - Americas,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
The Laryngoscope,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
The Rural Educator,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Thyroid,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tourism Economics,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Town Planning Review,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Translational Journal of the American College of Sports M...,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Transportation Research Part F: Traffic Psychology and Be...,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Transportation Research Record,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transportation Science,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Traumatology,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VOLUNTAS: International Journal of Voluntary and Nonprofi...,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Value in Health,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Vector-Borne and Zoonotic Diseases,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Violence Against Women,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Water Resources Research,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Weather Climate and Society,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Women and Health,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Women's Health,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Workplace Health & Safety,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
World Affairs,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
AIDS Education and Prevention,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Accounting Organizations and Society,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acta Dermato Venereologica,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Administrative Sciences,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Advances in Oncology,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Advances in Radiation Oncology,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Agricultural Economics,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Alzheimer Disease and Associated Disorders,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American Economic Review,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
American Journal of Clinical Nutrition,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
American Journal of Sociology,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animals,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Annals of Surgery Open,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Annual Review of Resource Economics,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Appetite,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BJR|Open,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BMC Medical Research Methodology,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BMC Oral Health,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BMC Palliative Care,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BMC Primary Care,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BMC Psychiatry,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Biomedical Journal of Scientific & Technical Research,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Building and Environment,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Built Environment,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COVID,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Cancer therapy & Oncology International Journal,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Children,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Climate Risk Management,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cogent Social Sciences,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Contemporary Clinical Trials Communications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Critical Care Explorations,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Current Epidemiology Reports,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Database,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dermatology Online Journal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diabetes Care,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dialogues in Health,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Disabilities,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Drug Healthcare and Patient Safety,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
EDIS,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Early Childhood Research Quarterly,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Earth's Future,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Endocrine Connections,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Environmental Health,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Environmental Justice,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Environmental Sociology,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Environmental and Sustainability Indicators,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
European Review of Agricultural Economics,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
F1000Research,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Frontiers in Climate,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Frontiers in Health Services,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Frontiers in Human Dynamics,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Frontiers in Nutrition,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Frontiers in Pharmacology,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Geographies,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Gerontology and Geriatric Medicine,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Global Epidemiology,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Health Promotion Perspectives,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Healthy Aging Research,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Heliyon,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INNOVATIONS in pharmacy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Implementation Science,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
International Journal of Health Geographics,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
International Journal of Innovative Technology and Explor...,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
International Journal of Women's Dermatology,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDS Communications,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
JMIR Diabetes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JTCVS Open,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
JTO Clinical and Research Reports,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Acquired Immune Deficiency Syndromes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Agricultural & Food Industrial Organization,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Journal of Applied Developmental Psychology,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Banking & Finance,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Journal of Community & Public Health Nursing,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Journal of Emergency and Critical Care Medicine,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Enterprising Communities,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Gerontological Nursing,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Human Sciences and Extension,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Mood and Anxiety Disorders,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Journal of Personality and Social Psychology,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Personalized Medicine,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Journal of Planning Education and Research,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Policy Practice and Research,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Journal of Public Health,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Transport & Health,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Kansas Journal of Medicine,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Land,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Land Use Policy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Naval Research Logistics (NRL),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Ohio Journal of Public Health,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
One Health,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Online Journal of Rural Research & Policy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PLOS Digital Health,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PLOS ONE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Perioperative Care and Operating Room Management,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pharmacy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Physica A Statistical Mechanics and its Applications,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Population Review,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Psychiatry Research Communications,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Q Open,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Research in Gerontological Nursing,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Review of Economics of the Household,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Social Sciences and Humanities Open,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stats,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Substance Abuse: Research and Treatment,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The BMJ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Extractive Industries and Society,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The FASEB Journal,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Journal of Allergy and Clinical Immunology In Practice,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Journal of the American Dental Association,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Qualitative Report,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Transportation Research Part A: Policy and Practice,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transportation Research Part F Traffic Psychology and Beh...,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Wellbeing Space and Society,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
npj Parkinson's Disease,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
npj Viruses,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
