id,run_id,external_id,name,last_updated_date
48049,41,,Korean Society for Preventive Medicine,1/24/2024 5:40:34 PM
48050,41,,Korean Society of Animal Sciences and Technology,1/24/2024 5:40:34 PM
48051,41,,Korean Society of Breeding Science,1/24/2024 5:40:34 PM
48052,41,,Korean Society of Crop Science,1/24/2024 5:40:34 PM
48053,41,,Korean Society of Food Science and Nutrition,1/24/2024 5:40:34 PM
48054,41,,Korean Society of Medicinal Crop Science,1/24/2024 5:40:34 PM
48055,41,,Korean Society of Plant Pathology,1/24/2024 5:40:34 PM
48056,41,,Kowsar Medical Institute,1/24/2024 5:40:34 PM
48057,41,,Kyushu University,1/24/2024 5:40:34 PM
48058,41,,Lahore Medical And Dental College,1/24/2024 5:40:34 PM
48059,41,,Lancet Publishing Group,1/24/2024 5:40:34 PM
48060,41,,Landwirtschaftverlag Gmbh,1/24/2024 5:40:34 PM
48061,41,,Latvia University of Agriculture,1/24/2024 5:40:34 PM
48063,41,,Lifescience Global,1/24/2024 5:40:34 PM
48065,41,,Listy Cukrovarnicke a Reparske,1/24/2024 5:40:34 PM
48066,41,,LLC CPC Business Perspectives,1/24/2024 5:40:34 PM
48067,41,,Locke Science Publishing Company Inc.,1/24/2024 5:40:34 PM
48068,41,,Lodz University,1/24/2024 5:40:34 PM
48070,41,,Longwoods Publishing Corp.,1/24/2024 5:40:34 PM
48071,41,,Luciano Editore,1/24/2024 5:40:34 PM
48072,41,,Lundiana,1/24/2024 5:40:34 PM
48073,41,,"Makerere University, Medical School",1/24/2024 5:40:34 PM
48074,41,,Malaysian Consumer and Family Economics Association,1/24/2024 5:40:34 PM
48075,41,,Malaysian Institute Of Planners,1/24/2024 5:40:34 PM
48076,41,,Malaysian Journal of Nutrition,1/24/2024 5:40:34 PM
48077,41,,Malaysian Public Health Physicians Association,1/24/2024 5:40:34 PM
48079,41,,Malque Publishing,1/24/2024 5:40:34 PM
48080,41,,Mammalogical Society of Japan,1/24/2024 5:40:34 PM
48082,41,,Masaryk University,1/24/2024 5:40:34 PM
48083,41,,Mashhad University of Medical Sciences,1/24/2024 5:40:34 PM
48085,41,,Materials and Energy Research Center,1/24/2024 5:40:34 PM
48086,41,,Mattioli 1885,1/24/2024 5:40:34 PM
48087,41,,Max Planck Institute for Demographic Research,1/24/2024 5:40:34 PM
48088,41,,Mazandaran University of Medical Sciences,1/24/2024 5:40:34 PM
48092,41,,Medical Association of Zenica-Doboj Canton,1/24/2024 5:40:34 PM
48093,41,,Medical Society of the State of North Carolina,1/24/2024 5:40:34 PM
48094,41,,Medico e Bambino,1/24/2024 5:40:34 PM
48097,41,,Medwell Journals,1/24/2024 5:40:34 PM
48098,41,,Men's Studies Press,1/24/2024 5:40:34 PM
48099,41,,Mendel University of Agriculture and Forestry Brno,1/24/2024 5:40:34 PM
48100,41,,"Menoufia University, Faculty of Agriculture",1/24/2024 5:40:34 PM
48101,41,,Mexican Society of Soil Science,1/24/2024 5:40:34 PM
48104,41,,Microbiology Society,1/24/2024 5:40:34 PM
48105,41,,Midwest Public Affairs Conference,1/24/2024 5:40:34 PM
48107,41,,Ministry of Health,1/24/2024 5:40:34 PM
48109,41,,ML Research Press,1/24/2024 5:40:34 PM
48111,41,,Multidisciplinary Digital Publishing Institute (MDPI),1/24/2024 5:40:34 PM
48112,41,,Mykolo Romerio Universitetas,1/24/2024 5:40:34 PM
48114,41,,Namik Kemal University - Agricultural Faculty,1/24/2024 5:40:34 PM
48115,41,,Nan Yang Academy of Sciences Pte. Ltd,1/24/2024 5:40:34 PM
48116,41,,Nanjing Forestry University,1/24/2024 5:40:34 PM
48119,41,,"National Association of Biology Teachers, Inc",1/24/2024 5:40:34 PM
48121,41,,National Bureau of Asian Research,1/24/2024 5:40:34 PM
48122,41,,National Council of Teachers of English,1/24/2024 5:40:34 PM
48123,41,,National Environmental Health Association,1/24/2024 5:40:34 PM
48124,41,,National Fisheries Research and Development Institute,1/24/2024 5:40:34 PM
48125,41,,National Institute of Science Communication and Information Resources (NISCAIR),1/24/2024 5:40:34 PM
48127,41,,National Nutrition and Food Technology Research Institute,1/24/2024 5:40:34 PM
48128,41,,National Research Council,1/24/2024 5:40:34 PM
48129,41,,National Rural Education Association,1/24/2024 5:40:34 PM
48135,41,,New York University Law Review,1/24/2024 5:40:34 PM
48136,41,,New Zealand Plant Protection Society,1/24/2024 5:40:34 PM
48137,41,,Nexus Academic Publishers,1/24/2024 5:40:34 PM
48138,41,,Nicolaus Copernicus University,1/24/2024 5:40:34 PM
48142,41,,North American Business Press,1/24/2024 5:40:34 PM
48144,41,,North University of Baia Mare,1/24/2024 5:40:34 PM
48145,41,,Nova Science Publisher Inc.,1/24/2024 5:40:34 PM
48148,41,,Ochsner Clinic,1/24/2024 5:40:34 PM
48149,41,,October University for Modern Sciences and Arts,1/24/2024 5:40:34 PM
48150,41,,Oekom - Gesellschaft fuer Oekologische Kommunikation mbH,1/24/2024 5:40:34 PM
48151,41,,OGA-Osterreichische Gesellschaft fur Agrarokonomie,1/24/2024 5:40:34 PM
48155,41,,Operations and Supply Chain Management Forum,1/24/2024 5:40:34 PM
48156,41,,Oregon Historical Society,1/24/2024 5:40:34 PM
48157,41,,"Organising Committee of the 10th European Conference on Precision Livestock Farming (ECPLF), University of Veterinary Medicine Vienna",1/24/2024 5:40:34 PM
48158,41,,"Organising Committee of the 9th European Conference on Precision Livestock Farming (ECPLF), Teagasc, Animal and Grassland Research and Innovation Centre",1/24/2024 5:40:34 PM
48159,41,,Organization Development Institute,1/24/2024 5:40:34 PM
48161,41,,Otjivanda Presse.Bochum,1/24/2024 5:40:34 PM
48165,41,,Pakistan Botanical Society,1/24/2024 5:40:34 PM
48170,41,,Pan Arab League of Continuous Medical Education,1/24/2024 5:40:34 PM
48171,41,,Pan Stanford Publishing Pte. Ltd.,1/24/2024 5:40:34 PM
48172,41,,Paris Scholar Publishing,1/24/2024 5:40:34 PM
48174,41,,Paulus Editora,1/24/2024 5:40:34 PM
48175,41,,Peace and Conflict Studies,1/24/2024 5:40:34 PM
48178,41,,Penerbit Universiti Sains Malaysia,1/24/2024 5:40:34 PM
48179,41,,Penn State University Press,1/24/2024 5:40:34 PM
48181,41,,Peter Lang AG,1/24/2024 5:40:34 PM
48182,41,,Pharmainfo Publications,1/24/2024 5:40:34 PM
48183,41,,PHARMAKON-Press,1/24/2024 5:40:34 PM
48184,41,,Plant Archives,1/24/2024 5:40:34 PM
48188,41,,Pluto Journals,1/24/2024 5:40:34 PM
48190,41,,Policy Press,1/24/2024 5:40:34 PM
48191,41,,Policy Studies Organization,1/24/2024 5:40:34 PM
48192,41,,Polish Academy of Sciences Publishing House,1/24/2024 5:40:34 PM
48193,41,,Polish Academy Sciences. Institute of Animal Reproduction and Food Research,1/24/2024 5:40:34 PM
48194,41,,Polish Botanical Society,1/24/2024 5:40:34 PM
48195,41,,Polskie Towarzystwo Technologow Zywnosci Wydawnictwo Naukowe PTTZ,1/24/2024 5:40:34 PM
48196,41,,"Pontificia Universidad Catolica de Chile, Facultad de Agronomia e Ingenieria Forestal",1/24/2024 5:40:34 PM
48197,41,,Pontificia Universidad Javeriana,1/24/2024 5:40:34 PM
48200,41,,Practical Action Publishing,1/24/2024 5:40:34 PM
48201,41,,Presse Dienstleistungsgesellschaft mbH und Co. KG,1/24/2024 5:40:34 PM
48202,41,,Presses de Sciences Po,1/24/2024 5:40:34 PM
48204,41,,Princeton University,1/24/2024 5:40:34 PM
48207,41,,Public Health Agency of Canada,1/24/2024 5:40:34 PM
48210,41,,Publish-Ing in cooperation with TIB - Leibniz Information Centre for Science and Technology University Library,1/24/2024 5:40:34 PM
48211,41,,Publishing House of the Higher School of Economics,1/24/2024 5:40:34 PM
48213,41,,"Purdue University, Department of Agricultural Economics",1/24/2024 5:40:34 PM
48214,41,,Raymundo Martinez Pena,1/24/2024 5:40:34 PM
48215,41,,Regional Euro-Asian Biological Invasions Centre,1/24/2024 5:40:34 PM
48216,41,,Regional Science Association of Subotica (Drustvo za Regionalne Nauke),1/24/2024 5:40:34 PM
48217,41,,Research and Development Center for Marine and Fisheries Product Processing and Biotechnology,1/24/2024 5:40:34 PM
48218,41,,"Research Centre in Public Administration and Public Services,cademy of Economic Studies, Bucharest, Romania",1/24/2024 5:40:34 PM
48220,41,,Research Institute of Asian Women,1/24/2024 5:40:34 PM
48225,41,,Revista de Nutricao,1/24/2024 5:40:34 PM
48226,41,,Revista Espacios,1/24/2024 5:40:34 PM
48227,41,,River Publishers,1/24/2024 5:40:34 PM
48231,41,,Royal Society,1/24/2024 5:40:34 PM
48232,41,,Royal Society of Chemistry,1/24/2024 5:40:34 PM
48235,41,,Rushing Water Publishers Ltd.,1/24/2024 5:40:34 PM
48237,41,,Russian Academy of Agricultural Sciences,1/24/2024 5:40:34 PM
48240,41,,Rutgers Business School,1/24/2024 5:40:34 PM
48242,41,,Rynnye Lyan Resources,1/24/2024 5:40:34 PM
48245,41,,Sage Publications India Pvt. Ltd,1/24/2024 5:40:34 PM
48247,41,,San Diego State University,1/24/2024 5:40:34 PM
48248,41,,"School of Medicine, Universitas Syiah Kuala",1/24/2024 5:40:34 PM
48249,41,,Scibulcom Ltd.,1/24/2024 5:40:34 PM
48250,41,,Sciedu Press,1/24/2024 5:40:34 PM
48251,41,,Science and Engineering Research Support Society,1/24/2024 5:40:34 PM
48252,41,,"Science and Technology Publications, Lda",1/24/2024 5:40:34 PM
48255,41,,Science Press (China),1/24/2024 5:40:34 PM
48256,41,,Scienceline Publication,1/24/2024 5:40:34 PM
48259,41,,SciTePress,1/24/2024 5:40:34 PM
48261,41,,Semnan University of Medical Sciences,1/24/2024 5:40:34 PM
48262,41,,Seoul National University - Institute for Peace and Unification Studies,1/24/2024 5:40:34 PM
48263,41,,Serbian Society of Heat Transfer Engineers,1/24/2024 5:40:34 PM
48264,41,,Serdi-Editions,1/24/2024 5:40:34 PM
48266,41,,Seventh Sense Research Group,1/24/2024 5:40:34 PM
48267,41,,Shaheed Beheshti University of Medical Sciences and Health Services,1/24/2024 5:40:34 PM
48268,41,,Shahid Sadoughi University of Medical Sciences,1/24/2024 5:40:34 PM
48269,41,,Shiraz University,1/24/2024 5:40:34 PM
48270,41,,Shriaz University of Medical Sciences,1/24/2024 5:40:34 PM
48271,41,,SISEF - Italian Society of Silviculture and Forest Ecology,1/24/2024 5:40:34 PM
48273,41,,Slovak University of Agriculture,1/24/2024 5:40:34 PM
48274,41,,Sociedad Chilena de la Ciencia del Suelo,1/24/2024 5:40:34 PM
48275,41,,Sociedad Chilena de Nutricion Bromatologia y Toxilogica,1/24/2024 5:40:34 PM
48276,41,,Sociedad Chilena de Pediatria,1/24/2024 5:40:34 PM
48277,41,,Sociedad Espanola de Nutricion Comunitaria,1/24/2024 5:40:34 PM
48278,41,,Sociedad Iberoamericana de Informacion Cientifica,1/24/2024 5:40:34 PM
48280,41,,Sociedade Brasileira da Ciencia das Plantas Daninha,1/24/2024 5:40:34 PM
48281,41,,"Sociedade Brasileira de Ciencia e Tecnologia de Alimentos, SBCTA",1/24/2024 5:40:34 PM
48283,41,,Sociedade Brasileira de Engenharia Agricola,1/24/2024 5:40:34 PM
48284,41,,Sociedade Brasileira De Entomologia,1/24/2024 5:40:34 PM
48285,41,,Sociedade Brasileira de Fruticultura,1/24/2024 5:40:34 PM
48287,41,,Sociedade de Olericultura do Brasil,1/24/2024 5:40:34 PM
48288,41,,Societa di Ortoflorofrutticoltura Italiana,1/24/2024 5:40:34 PM
48289,41,,Societa Editrice il Mulino,1/24/2024 5:40:34 PM
48291,41,,Societe Belge de Geographie,1/24/2024 5:40:34 PM
48293,41,,Society for Advancement of Horticulture,1/24/2024 5:40:34 PM
48294,41,,Society for Applied Anthropology,1/24/2024 5:40:34 PM
48296,41,,Society for Indonesian Biodiversity,1/24/2024 5:40:34 PM
48297,41,,"Society for Innovative Agriculture, University of Agriculture",1/24/2024 5:40:34 PM
48300,41,,Society for Sociological Science,1/24/2024 5:40:34 PM
48301,41,,Society for the Advancement of Breeding Researches in Asia and Oceania,1/24/2024 5:40:34 PM
48302,41,,Society for the Study of Evolution,1/24/2024 5:40:34 PM
48306,41,,Society of Pesticide Science India,1/24/2024 5:40:34 PM
48307,41,,Society of Powder Technology,1/24/2024 5:40:34 PM
48312,41,,Soil Science Society of China,1/24/2024 5:40:34 PM
48313,41,,Soil Science Society of Pakistan(SSSP),1/24/2024 5:40:34 PM
48315,41,,South African Society for Agricultural Extension (SASAE),1/24/2024 5:40:34 PM
48316,41,,South China University of Technology,1/24/2024 5:40:34 PM
48317,41,,"South Valley University, Faculty of Agriculture",1/24/2024 5:40:34 PM
48318,41,,"South-West University ""Neofit Rilski""",1/24/2024 5:40:34 PM
48324,41,,Springer Basel,1/24/2024 5:40:34 PM
48325,41,,Springer Berlin Heidelberg,1/24/2024 5:40:34 PM
48326,41,,Springer Fachmedien Wiesbaden,1/24/2024 5:40:34 PM
48327,41,,Springer Heidelberg,1/24/2024 5:40:34 PM
48331,41,,Springer New York,1/24/2024 5:40:34 PM
48337,41,,Springer Science+Business Media,1/24/2024 5:40:34 PM
48341,41,,Springer US,1/24/2024 5:40:34 PM
48343,41,,Springer-Verlag Berlin Heidelberg,1/24/2024 5:40:34 PM
48346,41,,Springer-Verlag Wien,1/24/2024 5:40:34 PM
48348,41,,SPSD Press,1/24/2024 5:40:34 PM
48351,41,,Stanford Law School,1/24/2024 5:40:34 PM
48353,41,,Statistics Canada,1/24/2024 5:40:34 PM
48354,41,,Success Culture Press,1/24/2024 5:40:34 PM
48355,41,,Swansea University,1/24/2024 5:40:34 PM
48356,41,,Swedish Nutrition Foundation,1/24/2024 5:40:34 PM
48357,41,,Tabriz University of Medical Sciences,1/24/2024 5:40:34 PM
48358,41,,Taiwan Public Health Association,1/24/2024 5:40:34 PM
48364,41,,Taylor's University,1/24/2024 5:40:34 PM
48365,41,,Tech Science Press,1/24/2024 5:40:34 PM
48366,41,,Technical University of Liberec,1/24/2024 5:40:34 PM
48367,41,,Technoscience Publications,1/24/2024 5:40:34 PM
48369,41,,Tehran University of Medical Sciences,1/24/2024 5:40:34 PM
48370,41,,Temple University,1/24/2024 5:40:34 PM
48371,41,,Termedia Publishing House Ltd.,1/24/2024 5:40:34 PM
48372,41,,Teton NewMedia,1/24/2024 5:40:34 PM
48373,41,,Texas A&M University Press,1/24/2024 5:40:34 PM
48374,41,,Texas A&M University Texas Water Resources Institute,1/24/2024 5:40:34 PM
48375,41,,Texas Academy of Science,1/24/2024 5:40:34 PM
48376,41,,Texas Medical Center Library,1/24/2024 5:40:34 PM
48378,41,,The AAAI Press,1/24/2024 5:40:34 PM
48379,41,,The Korean Society of Food Science and Technology,1/24/2024 5:40:34 PM
48380,41,,The MIT Press,1/24/2024 5:40:34 PM
48381,41,,The Permanente Federation LLC,1/24/2024 5:40:34 PM
48382,41,,The Scientific Agricultural Society of Finland,1/24/2024 5:40:34 PM
48386,41,,ThinkBiotech LLC,1/24/2024 5:40:34 PM
48387,41,,Thomas A. Lyson Center for Civic Agriculture and Food Systems,1/24/2024 5:40:34 PM
48388,41,,Tokyo Geographical Society,1/24/2024 5:40:34 PM
48391,41,,Tsinghua University Press,1/24/2024 5:40:34 PM
48392,41,,TU Delft,1/24/2024 5:40:34 PM
48393,41,,U.S. Fish and Wildlife Service,1/24/2024 5:40:34 PM
48395,41,,UniCeSV - Universita degli Studi di Firenze,1/24/2024 5:40:34 PM
48396,41,,United Arab Emirates University,1/24/2024 5:40:34 PM
48397,41,,United Nations Publications,1/24/2024 5:40:34 PM
48398,41,,United Scientific Group,1/24/2024 5:40:34 PM
48400,41,,Universidad Austral de Chile,1/24/2024 5:40:34 PM
48402,41,,Universidad Autonoma del Estado de Mexico,1/24/2024 5:40:34 PM
48403,41,,Universidad Centroccidental Lisandro Alvarado (UCLA),1/24/2024 5:40:34 PM
48404,41,,Universidad de Antioquia,1/24/2024 5:40:34 PM
48406,41,,Universidad de Concepcion,1/24/2024 5:40:34 PM
48407,41,,"Universidad de Cordoba,Servicio de Publicaciones",1/24/2024 5:40:34 PM
48408,41,,Universidad de Costa Rica,1/24/2024 5:40:34 PM
48410,41,,Universidad de Tarapaca,1/24/2024 5:40:34 PM
48413,41,,Universidad Nacional de Colombia,1/24/2024 5:40:34 PM
48415,41,,Universidad Nacional de Cuyo,1/24/2024 5:40:34 PM
48416,41,,Universidad Nacional de La Plata,1/24/2024 5:40:34 PM
48419,41,,Universidad Pompeu Fabra,1/24/2024 5:40:34 PM
48429,41,,Universidade Federal de Sao Carlos,1/24/2024 5:40:34 PM
48431,41,,Universidade Federal Rural do Semi-Arido,1/24/2024 5:40:34 PM
48432,41,,Universita di Roma Tor Vergata,1/24/2024 5:40:34 PM
48433,41,,Universitas Pendidikan Indonesia,1/24/2024 5:40:34 PM
48437,41,,Universitat Rovira i Virgili,1/24/2024 5:40:34 PM
48438,41,,Universite Laval,1/24/2024 5:40:34 PM
48439,41,,Universite Mohammed Premier Oujda,1/24/2024 5:40:34 PM
48440,41,,Universiti Malaysia Terengganu,1/24/2024 5:40:34 PM
48441,41,,Universiti Putra Malaysia,1/24/2024 5:40:34 PM
48442,41,,Universiti Putra Malaysia Press,1/24/2024 5:40:34 PM
48443,41,,University Health Partners of Hawaii,1/24/2024 5:40:34 PM
48444,41,,"University Library System, University of Pittsburgh",1/24/2024 5:40:34 PM
48446,41,,University of Alberta,1/24/2024 5:40:34 PM
48447,41,,University of Arizona,1/24/2024 5:40:34 PM
48448,41,,University of Arizona Libraries,1/24/2024 5:40:34 PM
48450,41,,"University of Baghdad, College of Agriculture",1/24/2024 5:40:34 PM
48451,41,,University of Baghdad-College of Science,1/24/2024 5:40:34 PM
48452,41,,University of Belgrade,1/24/2024 5:40:34 PM
48454,41,,University of Bologna,1/24/2024 5:40:34 PM
48455,41,,University of Boras,1/24/2024 5:40:34 PM
48456,41,,University of California,1/24/2024 5:40:34 PM
48460,41,,University of Chicago Law School,1/24/2024 5:40:34 PM
48462,41,,University of Cincinnati,1/24/2024 5:40:34 PM
48463,41,,"University of Craiova, Faculty of Social Sciences, Department of Geography",1/24/2024 5:40:34 PM
48465,41,,University of Georgia Press,1/24/2024 5:40:34 PM
48466,41,,University of Guilan,1/24/2024 5:40:34 PM
48467,41,,University of Hawaii at Manoa,1/24/2024 5:40:34 PM
48468,41,,University of Hawaii Press,1/24/2024 5:40:34 PM
48471,41,,University of Iowa Press,1/24/2024 5:40:34 PM
48473,41,,University of Kragujevac - Faculty of Economics,1/24/2024 5:40:34 PM
48475,41,,University of Latvia,1/24/2024 5:40:34 PM
48476,41,,University of Ljubljana,1/24/2024 5:40:34 PM
48477,41,,University of Michigan Press,1/24/2024 5:40:34 PM
48478,41,,University of Minnesota,1/24/2024 5:40:34 PM
48482,41,,University of Nebraska Press,1/24/2024 5:40:34 PM
48486,41,,University of Novi Sad,1/24/2024 5:40:34 PM
48487,41,,University of Oregon,1/24/2024 5:40:34 PM
48488,41,,University of Pennsylvania Law School,1/24/2024 5:40:34 PM
48489,41,,University of Pittsburgh Press,1/24/2024 5:40:34 PM
48490,41,,University of Pretoria,1/24/2024 5:40:34 PM
48491,41,,University of Punjab (new Campus),1/24/2024 5:40:34 PM
48493,41,,University of South Florida,1/24/2024 5:40:34 PM
48494,41,,University of Southern California,1/24/2024 5:40:34 PM
48497,41,,University of Teheran,1/24/2024 5:40:34 PM
48498,41,,University of the Philippines Los Banos,1/24/2024 5:40:34 PM
48499,41,,University of the Philippines Manila,1/24/2024 5:40:34 PM
48500,41,,University of the West Indies,1/24/2024 5:40:34 PM
48501,41,,University of Toronto,1/24/2024 5:40:34 PM
48502,41,,University of Toronto Press,1/24/2024 5:40:34 PM
48503,41,,University of Toronto Press Inc.,1/24/2024 5:40:34 PM
48505,41,,University of Wollongong,1/24/2024 5:40:34 PM
48506,41,,University of Zagreb,1/24/2024 5:40:34 PM
48508,41,,University Press of Colorado,1/24/2024 5:40:34 PM
48512,41,,US Social Security Administration,1/24/2024 5:40:34 PM
48514,41,,Vanderbilt Law Review,1/24/2024 5:40:34 PM
48515,41,,VDE VERLAG GMBH,1/24/2024 5:40:34 PM
48516,41,,VDI Verlag GMBH,1/24/2024 5:40:34 PM
48517,41,,Verlag Dr. Albert Bartens KG,1/24/2024 5:40:34 PM
48519,41,,Veterinary Organization,1/24/2024 5:40:34 PM
48520,41,,Veterinary World,1/24/2024 5:40:34 PM
48521,41,,Viella,1/24/2024 5:40:34 PM
48522,41,,Vilnius University,1/24/2024 5:40:34 PM
48523,41,,Vilnius University Press,1/24/2024 5:40:34 PM
48525,41,,Vita e Pensiero,1/24/2024 5:40:34 PM
48526,41,,"VUC Praha, a.s.",1/24/2024 5:40:34 PM
48527,41,,Vysoka Skola Ekonomicka,1/24/2024 5:40:34 PM
48534,41,,Weed Science Society of America,1/24/2024 5:40:34 PM
48538,41,,Whiting and Birch,1/24/2024 5:40:34 PM
48539,41,,"Wildlife Disease Association, Inc.",1/24/2024 5:40:34 PM
48547,41,,Wilson Ornithological Society,1/24/2024 5:40:34 PM
48548,41,,Wissenschaftliche Verlagsgesellschaft mbH,1/24/2024 5:40:34 PM
48550,41,,Wolters Kluwer Health,1/24/2024 5:40:34 PM
48551,41,,Wolters Kluwer Health Adis (ESP),1/24/2024 5:40:34 PM
48552,41,,Wolters Kluwer Medknow Publications,1/24/2024 5:40:34 PM
48553,41,,World Informations Syndicate,1/24/2024 5:40:34 PM
48554,41,,World Organisation for Animal Health,1/24/2024 5:40:34 PM
48559,41,,World Scientific Publishing Co. Pte. Ltd.,1/24/2024 5:40:34 PM
48560,41,,Wydawnictwo Akad Rolniczej W Lublinie,1/24/2024 5:40:34 PM
48561,41,,Yale University Press,1/24/2024 5:40:34 PM
48562,41,,Yijun Institute of International Law,1/24/2024 5:40:34 PM
48563,41,,"Zagazig University, Faculty of Veterinary Medicine",1/24/2024 5:40:34 PM
48564,41,,Zhejiang University,1/24/2024 5:40:34 PM
48568,41,,"Aboriginal and Torres Strait Islander Studies Unit, The University of Queensland",1/24/2024 5:40:34 PM
48570,41,,Academic Conferences and Publishing International Limited,1/24/2024 5:40:34 PM
48580,41,,Academy of Science of South Africa,1/24/2024 5:40:34 PM
48581,41,,Acoustical Society of America,1/24/2024 5:40:34 PM
48583,41,,Addleton Academic Publishers,1/24/2024 5:40:34 PM
48586,41,,Adult Learning Australia,1/24/2024 5:40:34 PM
48587,41,,ADULT LEARNING AUSTRALIA INC,1/24/2024 5:40:34 PM
48592,41,,African Studies Association of Australasia and the Pacific,1/24/2024 5:40:34 PM
48618,41,,Allen Press Inc.,1/24/2024 5:40:34 PM
48619,41,,Allergy and Immunology Society of Thailand,1/24/2024 5:40:34 PM
48620,41,,Alliance of Digital Humanities Organisations,1/24/2024 5:40:34 PM
48627,41,,American Academy of Psychiatry and the Law,1/24/2024 5:40:34 PM
48629,41,,American Alcohol and Drug Information Foundation (Lansing),1/24/2024 5:40:34 PM
48637,41,,American Association of Colleges of Pharmacy,1/24/2024 5:40:34 PM
48638,41,,American Association of Critical Care Nurses,1/24/2024 5:40:34 PM
48639,41,,American Association of Immunologists,1/24/2024 5:40:34 PM
48640,41,,American Association of Neurological Surgeons,1/24/2024 5:40:34 PM
48644,41,,American Association on Mental Retardation,1/24/2024 5:40:34 PM
48650,41,,American Dental Hygienists Association,1/24/2024 5:40:34 PM
48654,41,,American Gastroenterological Association,1/24/2024 5:40:34 PM
48655,41,,American Health Information Management Association,1/24/2024 5:40:34 PM
48658,41,,American Institute of Chemical Engineers,1/24/2024 5:40:34 PM
48669,41,,American Physical Society,1/24/2024 5:40:34 PM
48678,41,,American Roentgen Ray Society,1/24/2024 5:40:34 PM
48680,41,,American Society for Clinical Investigation,1/24/2024 5:40:34 PM
48695,41,,American Society of Nephrology,1/24/2024 5:40:34 PM
48709,41,,"Anthony J. Jannetti Publications, Inc.",1/24/2024 5:40:34 PM
48717,41,,Architectural Science Association,1/24/2024 5:40:34 PM
48719,41,,ArchNet,1/24/2024 5:40:34 PM
48731,41,,Asian Association on Remote Sensing,1/24/2024 5:40:34 PM
48735,41,,Asian Pacific Organization for Cancer Prevention,1/24/2024 5:40:34 PM
48741,41,,Asociacion Espanola de Geografia,1/24/2024 5:40:34 PM
48752,41,,Association for Computational Linguistics (ACL),1/24/2024 5:40:34 PM
48760,41,,Association of Military Surgeons of the US,1/24/2024 5:40:34 PM
48763,41,,"ATRF, Commonwealth of Australia",1/24/2024 5:40:34 PM
48765,41,,Australasian Association of Writing Programs,1/24/2024 5:40:34 PM
48767,41,,Australasian College of Paramedicine,1/24/2024 5:40:34 PM
48768,41,,Australasian College of Road Safety,1/24/2024 5:40:34 PM
48769,41,,Australasian Medical Journal Pty Ltd,1/24/2024 5:40:34 PM
48770,41,,Australia New Zealand Regional Science Association International Inc. (ANZRSAI),1/24/2024 5:40:34 PM
48771,41,,Australian and New Zealand Student Services Association,1/24/2024 5:40:34 PM
48774,41,,Australian Centre for Geomechanics,1/24/2024 5:40:34 PM
48775,41,,Australian Government Publishing Service,1/24/2024 5:40:34 PM
48776,41,,Australian Health Promotion Association,1/24/2024 5:40:34 PM
48777,41,,Australian Housing and Urban Research Institute,1/24/2024 5:40:34 PM
48778,41,,Australian Institute for Disaster Resilience,1/24/2024 5:40:34 PM
48779,41,,Australian Institute of Aboriginal and Torres Strait Islander Studies,1/24/2024 5:40:34 PM
48780,41,,Australian Library and Information Association,1/24/2024 5:40:34 PM
48781,41,,Australian Nursing Federation,1/24/2024 5:40:34 PM
48782,41,,Australian Society for Sports History,1/24/2024 5:40:34 PM
48783,41,,Australian Society of Orthodontists,1/24/2024 5:40:34 PM
48784,41,,Australian Society of Plastic Surgeons,1/24/2024 5:40:34 PM
48786,41,,AVES,1/24/2024 5:40:34 PM
48797,41,,Berghahn Journals,1/24/2024 5:40:34 PM
48821,41,,Bristol University Press,1/24/2024 5:40:34 PM
48822,41,,British Computer Society,1/24/2024 5:40:34 PM
48832,41,,Canadian Association of Speech-Language Pathologists and Audiologists,1/24/2024 5:40:34 PM
48834,41,,Canadian Geriatrics Society,1/24/2024 5:40:34 PM
48842,41,,Canadian Society of Hospital Pharmacists,1/24/2024 5:40:34 PM
48843,41,,Canadian Society of Respiratory Therapists,1/24/2024 5:40:34 PM
48844,41,,Canadian Urological Association,1/24/2024 5:40:34 PM
48859,41,,Centre for Studies in Australian Literature,1/24/2024 5:40:34 PM
48861,41,,Centro de Estudos da Faculdade de Enfermagem da UERJ,1/24/2024 5:40:34 PM
48862,41,,Centro de Estudos de Crescimento e Desenvolvimento do Ser Humano,1/24/2024 5:40:34 PM
48870,41,,Channel View Publications,1/24/2024 5:40:34 PM
48881,41,,Chiropractors' Association of Australia,1/24/2024 5:40:34 PM
48890,41,,Cogitatio Press,1/24/2024 5:40:34 PM
48891,41,,Cognizant Communication Corporation,1/24/2024 5:40:34 PM
48896,41,,College of Family Physicians of Canada,1/24/2024 5:40:34 PM
48897,41,,College Publishing,1/24/2024 5:40:34 PM
48905,41,,Connecticut State Medical Society,1/24/2024 5:40:34 PM
48918,41,,Crea Journals,1/24/2024 5:40:34 PM
48932,41,,De Gruyter Mouton,1/24/2024 5:40:34 PM
48941,41,,Dermatology Online Journal,1/24/2024 5:40:34 PM
48948,41,,Dove Medical Press Ltd.,1/24/2024 5:40:34 PM
48950,41,,Dr. Yashwant Research Labs Pvt. Ltd.,1/24/2024 5:40:34 PM
48971,41,,Editions Medecine et Hygiene,1/24/2024 5:40:34 PM
48988,41,,Educational Publishing Foundation,1/24/2024 5:40:34 PM
48997,41,,eLife Sciences Publications Ltd,1/24/2024 5:40:34 PM
49008,41,,EManuscript Services,1/24/2024 5:40:34 PM
