id,run_id,publisher_id,external_id,title,cite_score,last_updated_date
202828,41,381.0,21100894847,Research for Development,1.1,1/24/2024 5:40:35 PM
202829,41,382.0,21101153878,Climate Change and Adaptation for Food Sustainability: Implications and Scenarios from Malaysia,,1/24/2024 5:40:35 PM
202830,41,382.0,21101145888,Foundations of Behavioral Health,,1/24/2024 5:40:35 PM
202831,41,382.0,21101150228,"Handbook of Smart Materials, Technologies, and Devices: Applications of Industry 4.0: Volume 1-3",,1/24/2024 5:40:35 PM
202832,41,382.0,21100877556,The Environmental Crunch in Africa: Growth Narratives vs. Local Realities,,1/24/2024 5:40:35 PM
202833,41,384.0,22069,Conservation Genetics,5.1,1/24/2024 5:40:35 PM
202834,41,384.0,22743,"International Environmental Agreements: Politics, Law and Economics",5.5,1/24/2024 5:40:35 PM
202835,41,385.0,14500154701,Food Analytical Methods,6.0,1/24/2024 5:40:35 PM
202836,41,20275.0,21100897739,Social Isolation of Older Adults: Strategies to Bolster Health and Well-Being,,1/24/2024 5:40:35 PM
202837,41,20275.0,21101138275,Whole-Wheat Bread for Human Health,,1/24/2024 5:40:35 PM
202838,41,387.0,23271,International Journal of Life Cycle Assessment,9.4,1/24/2024 5:40:35 PM
202839,41,387.0,19841,Social Psychiatry and Psychiatric Epidemiology,7.0,1/24/2024 5:40:35 PM
202840,41,389.0,11300153312,Small-scale Forestry,2.9,1/24/2024 5:40:35 PM
202841,41,20661.0,21101143174,Agricultural Research for Sustainable Food Systems in Sri Lanka: Volume 2: A Pursuit for Advancements,,1/24/2024 5:40:35 PM
202842,41,20661.0,21101018702,Dairy Processing: Advanced Research to Applications,,1/24/2024 5:40:35 PM
202843,41,390.0,4700152496,Landscape and Ecological Engineering,3.8,1/24/2024 5:40:35 PM
202844,41,391.0,16646,Planta,7.9,1/24/2024 5:40:35 PM
202845,41,20285.0,21101091344,"A Critical Approach to Climate Change Adaptation: Discourses, Policies and Practices",,1/24/2024 5:40:35 PM
202846,41,20285.0,21101068859,Agribusiness: An International Perspective,,1/24/2024 5:40:35 PM
202847,41,20285.0,21101176002,Agricultural Sector in India: Accelerating Growth and Enhancing Competitiveness,,1/24/2024 5:40:35 PM
202848,41,20285.0,21100981833,China and the Challenge of Economic Globalization: The Impact of WTO Membership,,1/24/2024 5:40:35 PM
202849,41,20285.0,21101067323,"Firms, Farms, And The State In Colombia: A Study Of Rural, Urban, And Regional Dimensions Of Change",,1/24/2024 5:40:35 PM
202850,41,20285.0,21101049282,"Food and Experiential Marketing: Pleasure, Wellbeing and Consumption",,1/24/2024 5:40:35 PM
202851,41,398.0,19235,Journal of Plant Nutrition,4.3,1/24/2024 5:40:35 PM
202852,41,398.0,21101046637,The Routledge Companion to Mobile Media Art,,1/24/2024 5:40:35 PM
202853,41,400.0,19700170279,English in Education,1.9,1/24/2024 5:40:35 PM
202854,41,400.0,19700188237,Journal of Biological Dynamics,4.8,1/24/2024 5:40:35 PM
202857,41,400.0,5700168527,"Sustainability: Science, Practice, and Policy",8.8,1/24/2024 5:40:35 PM
202858,41,48429.0,100147322,Materials Research,2.5,1/24/2024 5:40:35 PM
202859,41,433.0,21101155893,Aging in America,,1/24/2024 5:40:35 PM
202860,41,48111.0,19700188323,Nutrients,9.0,1/24/2024 5:40:35 PM
202861,41,48137.0,21100818501,Advances in Animal and Veterinary Sciences,1.3,1/24/2024 5:40:35 PM
202863,41,334.0,21101037328,In Silico Plants,5.0,1/24/2024 5:40:35 PM
202864,41,334.0,12716,Journal of Nutrition,7.3,1/24/2024 5:40:35 PM
202865,41,334.0,12252,Journal of Public Health (United Kingdom),6.3,1/24/2024 5:40:35 PM
202866,41,334.0,21100900597,Journal of Urban Ecology,3.4,1/24/2024 5:40:35 PM
202867,41,334.0,19353,Schizophrenia Bulletin,11.5,1/24/2024 5:40:35 PM
202869,41,48182.0,19700174933,Journal of Pharmaceutical Sciences and Research,0.4,1/24/2024 5:40:35 PM
202870,41,48197.0,21100228084,Cuadernos de Vivienda y Urbanismo,0.2,1/24/2024 5:40:35 PM
202872,41,356.0,14118,Development Southern Africa,3.8,1/24/2024 5:40:35 PM
202873,41,356.0,20720,Ethnicity and Health,5.2,1/24/2024 5:40:35 PM
202876,41,356.0,4700152404,Journal of Ethnic and Cultural Diversity in Social Work,2.3,1/24/2024 5:40:35 PM
202877,41,356.0,14000155887,Journal of Modern Chinese History,0.4,1/24/2024 5:40:35 PM
202878,41,362.0,144958,Journal of Macromarketing,4.3,1/24/2024 5:40:35 PM
202880,41,363.0,21100781509,Journal of Public Policy and Marketing,9.9,1/24/2024 5:40:35 PM
202881,41,363.0,24377,Social Studies of Science,5.1,1/24/2024 5:40:35 PM
202883,41,48267.0,21101017910,International Journal of Medical Toxicology and Forensic Medicine,0.3,1/24/2024 5:40:35 PM
202884,41,381.0,28970,Journal of Cultural Economics,4.7,1/24/2024 5:40:35 PM
202887,41,382.0,21101017919,Occupational Cancers,,1/24/2024 5:40:35 PM
202888,41,382.0,21101140271,Signals in the Soil: Developments in Internet of Underground Things,,1/24/2024 5:40:35 PM
202889,41,382.0,21101140197,The True Costs of College,,1/24/2024 5:40:35 PM
202890,41,20272.0,21101058165,Nutrire,1.2,1/24/2024 5:40:35 PM
202891,41,20272.0,21101151842,Springer Polar Sciences,,1/24/2024 5:40:35 PM
202892,41,384.0,13913,Journal of Housing and the Built Environment,3.5,1/24/2024 5:40:35 PM
202895,41,386.0,144736,Innovative Higher Education,2.8,1/24/2024 5:40:35 PM
202896,41,387.0,21100925878,Climate Change Management,1.5,1/24/2024 5:40:35 PM
202898,41,391.0,29224,International Archives of Occupational and Environmental Health,5.1,1/24/2024 5:40:35 PM
202899,41,48351.0,19751,Stanford Law Review,4.5,1/24/2024 5:40:35 PM
202900,41,20285.0,21100931893,"Agricultural Trade and Policy in China: Issues, Analysis and Implications",,1/24/2024 5:40:35 PM
202901,41,20285.0,21101109544,Food Loss and Waste Policy: From Theory to Practice,,1/24/2024 5:40:35 PM
202902,41,20285.0,21100869002,"Food Sovereignty, Agroecology and Biocultural Diversity: Constructing and Contesting Knowledge",,1/24/2024 5:40:35 PM
202903,41,20285.0,21100822252,The Global Governance of Genetic Resources: Institutional Change and Structural Constraints,,1/24/2024 5:40:35 PM
202905,41,400.0,25425,"Journal of Herbs, Spices and Medicinal Plants",2.4,1/24/2024 5:40:35 PM
202906,41,48391.0,21101079106,Journal of Automotive Safety and Energy,0.5,1/24/2024 5:40:35 PM
202907,41,20705.0,21100887818,"It's All Done Gone: Arkansas Photographs from the Farm Security Administration Collection, 1935-1943",,1/24/2024 5:40:35 PM
202908,41,48460.0,21629,University of Chicago Law Review,4.9,1/24/2024 5:40:35 PM
202909,41,20293.0,21101021052,Journal of the Association for Consumer Research,4.0,1/24/2024 5:40:35 PM
202910,41,48467.0,21101039230,"International Journal of Information, Diversity and Inclusion",1.2,1/24/2024 5:40:35 PM
202912,41,48486.0,21100211751,International Journal of Industrial Engineering and Management,3.3,1/24/2024 5:40:35 PM
202913,41,48508.0,30408,American Indian and Alaska Native Mental Health Research,2.2,1/24/2024 5:40:35 PM
202914,41,48516.0,40487,VDI Berichte,0.2,1/24/2024 5:40:35 PM
202916,41,3138.0,22427,Journal of Hospital Infection,11.5,1/24/2024 5:40:35 PM
202917,41,451.0,21100413836,European Countryside,3.0,1/24/2024 5:40:35 PM
202918,41,20304.0,21101145928,Applications of Cold Plasma in Food Safety,,1/24/2024 5:40:35 PM
202919,41,454.0,21100867565,Fruit and Vegetable Phytochemicals: Chemistry and Human Health: Second Edition,,1/24/2024 5:40:35 PM
202920,41,454.0,21101134517,Handbook of Nutraceuticals and Natural Products,,1/24/2024 5:40:35 PM
202921,41,455.0,5700169047,Anthropology of Work Review,0.8,1/24/2024 5:40:35 PM
202922,41,20750.0,21101146788,Health Taxes: Policy and Practice,,1/24/2024 5:40:35 PM
202924,41,445.0,17700156707,Landscape Journal,0.6,1/24/2024 5:40:35 PM
202926,41,20304.0,21101150271,Electromagnetic Technologies in Food Science,,1/24/2024 5:40:35 PM
202927,41,3126.0,21100911935,Applied Animal Science,2.6,1/24/2024 5:40:35 PM
202928,41,3124.0,21100258760,Journal of Economic Asymmetries,4.1,1/24/2024 5:40:35 PM
202929,41,3124.0,16590,The Lancet,133.2,1/24/2024 5:40:35 PM
202930,41,3127.0,17755,Domestic Animal Endocrinology,4.2,1/24/2024 5:40:35 PM
202933,41,3129.0,12159,Body Image,8.1,1/24/2024 5:40:35 PM
202936,41,3129.0,21915,Omega (United Kingdom),13.8,1/24/2024 5:40:35 PM
202939,41,20285.0,21101077877,Endangered Maize: Industrial Agriculture and the Crisis of Extinction,,1/24/2024 5:40:35 PM
202940,41,20285.0,21100981879,Environmental Valuation: Interregional and Intraregional Perspectives,,1/24/2024 5:40:35 PM
202941,41,362.0,24733,American Behavioral Scientist,5.3,1/24/2024 5:40:35 PM
202942,41,362.0,13563,Educational and Psychological Measurement,5.9,1/24/2024 5:40:35 PM
202943,41,362.0,29189,Journal of Aging and Health,4.9,1/24/2024 5:40:35 PM
202945,41,363.0,5700161512,Journal of Consumer Culture,4.7,1/24/2024 5:40:35 PM
202946,41,48261.0,19600166219,Koomesh,0.8,1/24/2024 5:40:35 PM
202947,41,381.0,21100901474,Advances in 21st Century Human Settlements,0.8,1/24/2024 5:40:35 PM
202948,41,381.0,110291,Applied Biochemistry and Biotechnology,5.6,1/24/2024 5:40:35 PM
202950,41,381.0,20137,Canadian Journal of Public Health,5.0,1/24/2024 5:40:35 PM
202955,41,381.0,22130,Obesity Surgery,5.8,1/24/2024 5:40:35 PM
202956,41,381.0,29440,Review of Austrian Economics,2.0,1/24/2024 5:40:35 PM
202957,41,382.0,21101140147,Biogas Production: From Anaerobic Digestion to a Sustainable Bioenergy Industry,,1/24/2024 5:40:35 PM
202958,41,382.0,15460,Eating and Weight Disorders,5.4,1/24/2024 5:40:35 PM
202959,41,382.0,21100853210,Handbook of Life Course Health Development,,1/24/2024 5:40:35 PM
202960,41,382.0,21101148023,Lake Biwa: Interactions between Nature and People: Second Edition,,1/24/2024 5:40:35 PM
202961,41,382.0,21100840419,"Public Opinion on Economic Globalization: Considering Immigration, International Trade, and Foreign Direct Investment",,1/24/2024 5:40:35 PM
202962,41,382.0,21100976687,Race in the Marketplace: Crossing Critical Boundaries,,1/24/2024 5:40:35 PM
202963,41,20272.0,21101154461,Plant Genomics for Sustainable Agriculture,,1/24/2024 5:40:35 PM
202964,41,20272.0,21101144496,Springer Series in Advanced Manufacturing,,1/24/2024 5:40:35 PM
202965,41,384.0,20928,Environmental and Resource Economics,8.2,1/24/2024 5:40:35 PM
202966,41,47925.0,20137,Canadian Journal of Public Health,5.0,1/24/2024 5:40:35 PM
202967,41,20285.0,21101172089,Routledge Handbook of Landscape and Food,,1/24/2024 5:40:35 PM
202968,41,20285.0,21100857415,The Intersection of Food and Public Health: Current Policy Challenges and Solutions,,1/24/2024 5:40:35 PM
202970,41,398.0,21100322090,Reviews in Fisheries Science and Aquaculture,20.5,1/24/2024 5:40:35 PM
202973,41,48397.0,20454,Cepal Review,0.7,1/24/2024 5:40:35 PM
202976,41,48520.0,21100201717,Veterinary World,3.2,1/24/2024 5:40:35 PM
202977,41,3137.0,19366,American Journal of Kidney Diseases,16.3,1/24/2024 5:40:35 PM
202978,41,3137.0,15719,Pediatric Clinics of North America,5.7,1/24/2024 5:40:35 PM
202979,41,3137.0,20515,Seminars in Nephrology,7.1,1/24/2024 5:40:35 PM
202980,41,458.0,16423,Chemie-Ingenieur-Technik,3.1,1/24/2024 5:40:35 PM
202982,41,20750.0,21101125732,Revitalising ASEAN Economies in a Post-COVID-19 World: Socioeconomic Issues in the New Normal,,1/24/2024 5:40:35 PM
202983,41,47974.0,21100201065,Information (Japan),0.3,1/24/2024 5:40:35 PM
202984,41,47991.0,21101172000,Meat and Muscle Biology,,1/24/2024 5:40:35 PM
202986,41,303.0,100147328,Child and Family Social Work,3.1,1/24/2024 5:40:35 PM
202987,41,303.0,19482,Econometrica,8.8,1/24/2024 5:40:35 PM
202988,41,303.0,21100895624,JIMD Reports,3.2,1/24/2024 5:40:35 PM
202989,41,303.0,15821,Journal of Policy Analysis and Management,6.0,1/24/2024 5:40:35 PM
202991,41,303.0,13801,Laryngoscope,5.7,1/24/2024 5:40:35 PM
202992,41,303.0,21084,Physiological Entomology,3.6,1/24/2024 5:40:35 PM
202993,41,315.0,21100242257,Insects,4.2,1/24/2024 5:40:35 PM
202995,41,320.0,21100199107,Education Finance and Policy,3.4,1/24/2024 5:40:35 PM
202996,41,48111.0,21101054449,Journal of Clinical Medicine,5.4,1/24/2024 5:40:35 PM
202997,41,20230.0,21101183600,"Federal Policy to Advance Racial, Ethnic, and Tribal Health Equity",,1/24/2024 5:40:35 PM
202998,41,20230.0,21100857045,Improving Crop Estimates by Integrating Multiple Data Sources,,1/24/2024 5:40:35 PM
202999,41,48145.0,21101147311,Environmental Health in Malaysia,,1/24/2024 5:40:35 PM
203000,41,20242.0,21101093866,"Advancing Climate Change Research in West Africa: Trends, Impacts, Vulnerability, Resilience, Adaptation and Sustainability Issues",,1/24/2024 5:40:35 PM
203001,41,334.0,4700152266,Econometrics Journal,3.2,1/24/2024 5:40:35 PM
203002,41,334.0,21100468501,Open Forum Infectious Diseases,6.4,1/24/2024 5:40:35 PM
203003,41,20593.0,21100320405,Journal of Agricultural Engineering,2.3,1/24/2024 5:40:35 PM
203004,41,336.0,21101019852,China’s Search for ‘National Rejuvenation’: Domestic and Foreign Policies under Xi Jinping,,1/24/2024 5:40:35 PM
203005,41,48171.0,21100875157,"Smart Ceramics: Preparation, Properties, and Applications",,1/24/2024 5:40:35 PM
203006,41,48196.0,69053,Ciencia e Investigacion Agraria,1.4,1/24/2024 5:40:35 PM
203007,41,353.0,21101051216,Pakistan Journal of Agricultural Research,1.0,1/24/2024 5:40:35 PM
203009,41,356.0,21100229269,International Journal of Urban Sciences,5.1,1/24/2024 5:40:35 PM
203011,41,356.0,3300147704,Services Marketing Quarterly,2.0,1/24/2024 5:40:35 PM
203012,41,361.0,29992,Annals of Nutrition and Metabolism,7.6,1/24/2024 5:40:35 PM
203013,41,362.0,19700182334,Advances in Mechanical Engineering,3.4,1/24/2024 5:40:35 PM
203014,41,362.0,16562,Armed Forces and Society,2.5,1/24/2024 5:40:35 PM
203015,41,362.0,5700161712,City and Community,4.6,1/24/2024 5:40:35 PM
203016,41,362.0,14955,Clinical Pediatrics,2.3,1/24/2024 5:40:35 PM
203017,41,362.0,14000156195,Journal of Applied Social Science,0.9,1/24/2024 5:40:35 PM
203018,41,362.0,28254,Journal of Transcultural Nursing,3.7,1/24/2024 5:40:35 PM
203020,41,362.0,23715,Science Technology and Human Values,7.1,1/24/2024 5:40:35 PM
203023,41,381.0,21100447128,3 Biotech,5.4,1/24/2024 5:40:35 PM
203024,41,381.0,23116,Current Atherosclerosis Reports,8.3,1/24/2024 5:40:35 PM
203025,41,381.0,21482,Environmental Monitoring and Assessment,5.2,1/24/2024 5:40:35 PM
203028,41,381.0,20526,Pediatric Cardiology,3.1,1/24/2024 5:40:35 PM
203029,41,381.0,19372,Quality and Quantity,4.9,1/24/2024 5:40:35 PM
203030,41,381.0,19400158571,Race and Social Problems,4.5,1/24/2024 5:40:35 PM
203031,41,381.0,21971,Topics in Catalysis,4.8,1/24/2024 5:40:35 PM
203032,41,381.0,20864,Transportation,10.2,1/24/2024 5:40:35 PM
203033,41,381.0,19431,Wetlands Ecology and Management,3.4,1/24/2024 5:40:35 PM
203034,41,382.0,21101138247,Changing Cuba-U.S. Relations: Implications for CARICOM States,,1/24/2024 5:40:35 PM
203035,41,382.0,21101095939,Food Ethics,3.1,1/24/2024 5:40:35 PM
203036,41,382.0,21101143768,Grandparenting Children with Disabilities,,1/24/2024 5:40:35 PM
203037,41,382.0,21101140592,Handbook of Global Health: With 362 Figures and 152 Tables,,1/24/2024 5:40:35 PM
203038,41,382.0,21101162847,"Plant Performance Under Environmental Stress: Hormones, Biostimulants and Sustainable Plant Growth Management",,1/24/2024 5:40:35 PM
203039,41,20272.0,21101158558,Cities and Nature,,1/24/2024 5:40:35 PM
203040,41,385.0,23636,Gender Issues,3.0,1/24/2024 5:40:35 PM
203041,41,385.0,88345,Journal of Global Optimization,3.6,1/24/2024 5:40:35 PM
203044,41,387.0,19400158593,Journal of Ambient Intelligence and Humanized Computing,9.6,1/24/2024 5:40:35 PM
203045,41,20200.0,21100833800,67th Annual Conference and Expo of the Institute of Industrial Engineers 2017,,1/24/2024 5:40:35 PM
203046,41,278.0,12169,Marine Ecology Progress Series,4.8,1/24/2024 5:40:35 PM
203047,41,47996.0,21101155530,Journal of Health System Research,,1/24/2024 5:40:35 PM
203050,41,303.0,12602,American Journal of Human Biology,4.1,1/24/2024 5:40:35 PM
203054,41,20155.0,15557,American Political Science Review,9.9,1/24/2024 5:40:35 PM
203055,41,3127.0,21101081525,"Resources, Conservation and Recycling Advances",10.6,1/24/2024 5:40:35 PM
203056,41,3129.0,19692,Economics of Education Review,3.9,1/24/2024 5:40:35 PM
203059,41,3129.0,21219,Meat Science,12.6,1/24/2024 5:40:35 PM
203061,41,3129.0,21101082055,The Lancet Regional Health - Americas,4.1,1/24/2024 5:40:35 PM
203062,41,3129.0,26490,Waste Management,15.1,1/24/2024 5:40:35 PM
203063,41,20155.0,23287,ORYX,5.1,1/24/2024 5:40:35 PM
203064,41,47657.0,146172,Cell Metabolism,49.0,1/24/2024 5:40:35 PM
203065,41,47659.0,12720,Journal of Nutritional Science and Vitaminology,2.2,1/24/2024 5:40:35 PM
203066,41,47676.0,4600151503,Chelonian Conservation and Biology,1.8,1/24/2024 5:40:35 PM
203067,41,20162.0,21100876807,Biofuels Production and Processing Technology,,1/24/2024 5:40:35 PM
203068,41,20162.0,21100877010,Biotechnology: Recent Trends and Emerging Dimensions,,1/24/2024 5:40:35 PM
203069,41,20162.0,21100876828,Crops Residue Management,,1/24/2024 5:40:35 PM
203070,41,193.0,24499,Wildlife Research,3.8,1/24/2024 5:40:35 PM
203071,41,20168.0,21101165559,"Food Security: Availability, Income and Productivity",,1/24/2024 5:40:35 PM
203072,41,3123.0,21101143281,Agricultural Bioeconomy: Innovation and Foresight in the Post-COVID Era,,1/24/2024 5:40:35 PM
203073,41,3123.0,21101145818,"Encyclopedia of Child and Adolescent Health, First Edition",,1/24/2024 5:40:35 PM
203074,41,3123.0,21101087521,"Food Security, Poverty and Nutrition Policy Analysis: Statistical Methods and Applications",,1/24/2024 5:40:35 PM
203075,41,3123.0,21101023465,"Handbook of Farm, Dairy and Food Machinery Engineering",,1/24/2024 5:40:35 PM
203076,41,3123.0,21100972416,Management Strategies for Sustainable Cattle Production in Southern Pastures,,1/24/2024 5:40:35 PM
203077,41,47799.0,69005,Agricultural Finance Review,3.1,1/24/2024 5:40:35 PM
203079,41,236.0,13469,Meteorologische Zeitschrift,3.7,1/24/2024 5:40:35 PM
203080,41,47867.0,21100891177,Reviews in Agricultural Science,3.5,1/24/2024 5:40:35 PM
203081,41,47878.0,14298,Harvard Environmental Law Review,2.2,1/24/2024 5:40:35 PM
203082,41,20192.0,19700201668,Journal of Parasitology Research,3.0,1/24/2024 5:40:35 PM
203083,41,20493.0,21100198520,"Proceedings of the International Conference on Sensing Technology, ICST",,1/24/2024 5:40:35 PM
203084,41,47900.0,21100207607,International Journal of Applied Geospatial Research,1.5,1/24/2024 5:40:35 PM
203087,41,47914.0,21101021437,Advances in Social Work,0.8,1/24/2024 5:40:35 PM
203088,41,47936.0,17700155033,IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing,7.8,1/24/2024 5:40:35 PM
203089,41,270.0,21101060100,"2021 9th International Conference on Agro-Geoinformatics, Agro-Geoinformatics 2021",,1/24/2024 5:40:35 PM
203090,41,20201.0,14756,Statistical Science,5.0,1/24/2024 5:40:35 PM
203093,41,47953.0,20708,Estudos Economicos,0.6,1/24/2024 5:40:35 PM
203094,41,3123.0,21101115819,Nutrients in Dairy and their Implications for Health and Disease,,1/24/2024 5:40:35 PM
203096,41,47984.0,21100840458,Periodicals of Engineering and Natural Sciences,2.1,1/24/2024 5:40:35 PM
203097,41,47999.0,21101017588,The Grand Food Bargain: And the Mindless Drive for More,,1/24/2024 5:40:35 PM
203100,41,305.0,17700156312,Environmental Policy and Governance,5.6,1/24/2024 5:40:35 PM
203101,41,305.0,21100812867,Geoscience Data Journal,6.2,1/24/2024 5:40:35 PM
203102,41,305.0,17700156733,Journal of Consumer Behaviour,5.0,1/24/2024 5:40:35 PM
203103,41,48032.0,21101059785,Kasetsart Journal of Social Sciences,1.6,1/24/2024 5:40:35 PM
203104,41,3134.0,12645,Clinical Obstetrics and Gynecology,2.7,1/24/2024 5:40:35 PM
203105,41,48072.0,5700163481,Nova Economia,0.4,1/24/2024 5:40:35 PM
203106,41,314.0,130015,Foodborne Pathogens and Disease,6.0,1/24/2024 5:40:35 PM
203107,41,3123.0,21100972154,"Sustainable Food Supply Chains: Planning, Design, and Control through Interdisciplinary Methodologies",,1/24/2024 5:40:35 PM
203108,41,3127.0,24007,Physiology and Behavior,6.3,1/24/2024 5:40:35 PM
203109,41,3123.0,21101083600,Using Scanner Data for Food Policy Research,,1/24/2024 5:40:35 PM
203110,41,3123.0,21101103726,Whooping Cranes: Biology and Conservation Biodiversity of the World: Conservation from Genes to Landscapes,,1/24/2024 5:40:35 PM
203111,41,3124.0,28983,Applied Surface Science,12.7,1/24/2024 5:40:35 PM
203112,41,3124.0,25440,Canadian Journal of Diabetes,4.5,1/24/2024 5:40:35 PM
203115,41,3124.0,15424,Measurement: Journal of the International Measurement Confederation,9.0,1/24/2024 5:40:35 PM
203116,41,3124.0,18988,Mutation Research - Reviews in Mutation Research,11.6,1/24/2024 5:40:35 PM
203118,41,217.0,144922,International Journal of Physical Distribution and Logistics Management,11.7,1/24/2024 5:40:35 PM
203119,41,3124.0,21100894506,Veterinary and Animal Science,3.7,1/24/2024 5:40:35 PM
203121,41,3129.0,29348,Energy,14.9,1/24/2024 5:40:35 PM
203122,41,3129.0,14830,Infant Behavior and Development,4.0,1/24/2024 5:40:35 PM
203123,41,3129.0,22990,Journal of Retailing,12.3,1/24/2024 5:40:35 PM
203125,41,3129.0,21101134736,SSM - Mental Health,1.0,1/24/2024 5:40:35 PM
203126,41,3129.0,19700194105,Sustainable Cities and Society,18.4,1/24/2024 5:40:35 PM
203127,41,3129.0,21100897791,Vaccine: X,3.8,1/24/2024 5:40:35 PM
203128,41,217.0,21100805800,International Journal of Building Pathology and Adaptation,3.7,1/24/2024 5:40:35 PM
203129,41,217.0,23644,Supply Chain Management,17.7,1/24/2024 5:40:35 PM
203130,41,218.0,21100298203,Frontiers of Economics and Globalization,0.9,1/24/2024 5:40:35 PM
203131,41,47824.0,21101149273,Arab Universities Journal of Agricultural Sciences,,1/24/2024 5:40:35 PM
203132,41,47827.0,21100933230,Tropical Journal of Natural Product Research,0.6,1/24/2024 5:40:35 PM
203133,41,47840.0,27974,Frontiers in Bioscience - Landmark,3.4,1/24/2024 5:40:35 PM
203134,41,231.0,21101152851,Frontiers in Animal Science,,1/24/2024 5:40:35 PM
203135,41,231.0,21100935978,Frontiers in Education,2.3,1/24/2024 5:40:35 PM
203136,41,47843.0,21101171868,Frontiers in Insect Science,,1/24/2024 5:40:35 PM
203138,41,3129.0,22992,Journal of Retailing and Consumer Services,16.1,1/24/2024 5:40:35 PM
203139,41,3127.0,15220,Annals of Emergency Medicine,8.3,1/24/2024 5:40:35 PM
203140,41,3127.0,15662,International Review of Law and Economics,2.0,1/24/2024 5:40:35 PM
203141,41,3129.0,21100389511,Energy Reports,5.6,1/24/2024 5:40:35 PM
203144,41,3130.0,16617,Plant Physiology and Biochemistry,10.3,1/24/2024 5:40:35 PM
203145,41,47794.0,16617,Plant Physiology and Biochemistry,10.3,1/24/2024 5:40:35 PM
203146,41,218.0,21100202721,Journal of Public Mental Health,2.0,1/24/2024 5:40:35 PM
203149,41,20185.0,21100790929,Frontiers in Marine Science,5.2,1/24/2024 5:40:35 PM
203150,41,231.0,21101062817,Frontiers in Artificial Intelligence,3.9,1/24/2024 5:40:35 PM
203152,41,20192.0,21100370443,International Journal of Agronomy,3.4,1/24/2024 5:40:35 PM
203154,41,48030.0,5700161261,Journal of Human Ecology,0.1,1/24/2024 5:40:35 PM
203155,41,3134.0,21843,Anesthesia and Analgesia,8.7,1/24/2024 5:40:35 PM
203156,41,47900.0,21100241217,International Journal of Information Technologies and Systems Approach,1.2,1/24/2024 5:40:35 PM
203158,41,48067.0,33154,Journal of Architectural and Planning Research,0.5,1/24/2024 5:40:35 PM
203160,41,315.0,54222,Polymers,6.6,1/24/2024 5:40:35 PM
203162,41,48111.0,21100337905,Pathogens,5.1,1/24/2024 5:40:35 PM
203163,41,20230.0,21101070022,Genetically Engineered Crops: Experiences and Prospects,,1/24/2024 5:40:35 PM
203165,41,20242.0,21101174392,Encyclopedia of Plant Science Volume: (12 Volume Set),,1/24/2024 5:40:35 PM
203166,41,48148.0,16408,Ochsner Journal,2.0,1/24/2024 5:40:35 PM
203168,41,303.0,21880,Cereal Chemistry,4.5,1/24/2024 5:40:35 PM
203169,41,303.0,23392,Chemistry - A European Journal,8.8,1/24/2024 5:40:35 PM
203170,41,303.0,21995,Contemporary Economic Policy,2.4,1/24/2024 5:40:35 PM
203171,41,155.0,6400153111,Journal of Ethnobiology and Ethnomedicine,6.5,1/24/2024 5:40:35 PM
203172,41,20151.0,19616,Australian Journal of Rural Health,2.4,1/24/2024 5:40:35 PM
203173,41,3123.0,21100972500,Predicting Future Oceans: Sustainability of Ocean and Human Systems Amidst Global Environmental Change,,1/24/2024 5:40:35 PM
203174,41,303.0,16925,American Journal of Community Psychology,5.8,1/24/2024 5:40:35 PM
203175,41,303.0,28773,CA Cancer Journal for Clinicians,642.9,1/24/2024 5:40:35 PM
203176,41,386.0,14154,Molecular Biology Reports,4.2,1/24/2024 5:40:35 PM
203177,41,197.0,21100934093,Journal of Econometric Methods,1.8,1/24/2024 5:40:35 PM
203178,41,362.0,11500153401,Cornell Hospitality Quarterly,6.1,1/24/2024 5:40:35 PM
203179,41,362.0,16800154721,Journal of Hospitality and Tourism Research,8.0,1/24/2024 5:40:35 PM
203180,41,48313.0,19700188209,Soil and Environment,1.8,1/24/2024 5:40:35 PM
203181,41,381.0,23913,Analytical and Bioanalytical Chemistry,7.5,1/24/2024 5:40:35 PM
203182,41,381.0,145669,Electronic Commerce Research,7.2,1/24/2024 5:40:35 PM
203183,41,381.0,5700166813,Journal of Chinese Political Science,4.9,1/24/2024 5:40:35 PM
203184,41,381.0,21101095936,Journal of Leather Science and Engineering,6.8,1/24/2024 5:40:35 PM
203185,41,381.0,5700153460,Publishing Research Quarterly,1.5,1/24/2024 5:40:35 PM
203187,41,382.0,21100902708,"Biotechnologies of Crop Improvement, Volume 2: Transgenic Approaches",,1/24/2024 5:40:35 PM
203188,41,382.0,21100878841,"The Economics of Emergency Food Aid Provision: A Financial, Social and Cultural Perspective",,1/24/2024 5:40:35 PM
203189,41,382.0,21101017136,The Geography of Beer: Culture and Economics,,1/24/2024 5:40:35 PM
203190,41,20272.0,21101151085,Nontraditional Security Concerns in India: Issues and Challenges,,1/24/2024 5:40:35 PM
203192,41,386.0,73666,Potato Research,5.0,1/24/2024 5:40:35 PM
203193,41,387.0,21100248905,Green Energy and Technology,1.5,1/24/2024 5:40:35 PM
203194,41,387.0,25697,Journal of Pest Science,11.4,1/24/2024 5:40:35 PM
203195,41,387.0,145210,Landslides,11.6,1/24/2024 5:40:35 PM
203196,41,20661.0,21101142253,China and ASEAN: Pivoting Trade and Shock Transmission,,1/24/2024 5:40:35 PM
