id,run_id,keywords,external_topic_id,prominence,last_updated_date
44563,41,Peritoneal Dialysis|Dialysis Patients|Chronic Kidney Failure,2318,,1/24/2024 5:41:02 PM
44564,41,Homework|Parenting|Education,2685,,1/24/2024 5:41:02 PM
44565,41,Environmental Kuznets Curve|China|Trade Openness,3883,,1/24/2024 5:41:02 PM
44567,41,Diet|Omics|Human Nutrition,31707,,1/24/2024 5:41:02 PM
44568,41,Property Crime Rate|Crime|Deterrence,8644,,1/24/2024 5:41:02 PM
44569,41,Smoking Cessation|Dental Students|Dentists,26515,,1/24/2024 5:41:02 PM
44570,41,Real Estate Investment Trusts|Risk-adjusted Returns|Stock Market,4121,,1/24/2024 5:41:02 PM
44571,41,Suicide|Injury Severity Score|Bone Injury,28240,,1/24/2024 5:41:02 PM
44572,41,Economic Sociology|Finance|Financialization,26119,,1/24/2024 5:41:02 PM
44573,41,Forms and Records Control|Student Learning|Qualitative Approaches,82992,,1/24/2024 5:41:02 PM
44574,41,Pesticide Root Zone Model|Groundwater|Plant Protection Product,21850,,1/24/2024 5:41:02 PM
44575,41,Saline Sodic Soils|Amendments|Gypsum Requirement,18154,,1/24/2024 5:41:02 PM
44576,41,Delinquency|Antisocial Behavior|Criminals,5236,,1/24/2024 5:41:02 PM
44577,41,Dextran Sulfate|Colitis|Inflammatory Bowel Diseases,7023,,1/24/2024 5:41:02 PM
44578,41,Education|Neoliberalism|Educational Migration,34351,,1/24/2024 5:41:02 PM
44579,41,End Of Life Care|Palliative Care|Home Care Services,2623,,1/24/2024 5:41:02 PM
44580,41,Ecosystem|Thermal Regime|Salvelinus Confluentus,10269,,1/24/2024 5:41:02 PM
44581,41,Posttraumatic Stress Disorder|Political Violence|Mental Health,2328,,1/24/2024 5:41:02 PM
44582,41,Election Research|Resentment|Candidacy,43978,,1/24/2024 5:41:02 PM
44583,41,Football|Ambush Marketing|Sponsor,9285,,1/24/2024 5:41:02 PM
44584,41,Snacks|Extrusion|Moisture,2551,,1/24/2024 5:41:02 PM
44585,41,Epidemic Model|Nonlinear Incidence Rate|Vaccination,1156,,1/24/2024 5:41:02 PM
44586,41,Episiotomy|Anus Sphincter|Obstetrics,6604,,1/24/2024 5:41:02 PM
44587,41,Euphydryas Aurinia|Lepidoptera|Nymphalidae,7514,,1/24/2024 5:41:02 PM
44588,41,Family-Centered|Teaching Rounds|Medical Education,23393,,1/24/2024 5:41:02 PM
44589,41,Family Literacy|Education|Kindergartners,32150,,1/24/2024 5:41:02 PM
44591,41,Eastern Equine Encephalitis Virus|Alphavirus|Animals,7724,,1/24/2024 5:41:02 PM
44592,41,Dentists|Dental Students|Teeth,23963,,1/24/2024 5:41:02 PM
44593,41,Supply Chain Design|Costs And Cost Analysis|Multi-echelon,4524,,1/24/2024 5:41:02 PM
44594,41,Rectum Tumor|Colorectal Neoplasms|Invasion,34231,,1/24/2024 5:41:02 PM
44595,41,Discount|Nurse Practitioners|Oncology,53184,,1/24/2024 5:41:02 PM
44596,41,Environmental Restoration And Remediation|Yield Response|Community Participation,63757,,1/24/2024 5:41:02 PM
44597,41,Pinoxaden|Algicide|Winter Wheat,56038,,1/24/2024 5:41:02 PM
44598,41,Episodic Memory|Magnetic Resonance Imaging|Parietal Lobe,5325,,1/24/2024 5:41:02 PM
44599,41,Potatoes|Seed|Solanum Tuberosa L,43401,,1/24/2024 5:41:02 PM
44600,41,Social Capital|Information Literacy|Contingent Valuation,29766,,1/24/2024 5:41:02 PM
44601,41,Social Commerce|Education|Multimedia Technology,41251,,1/24/2024 5:41:02 PM
44602,41,Evanescent Waves|Immunosensors|Fiberoptic Cable,24612,,1/24/2024 5:41:02 PM
44603,41,Hydraulics|Embolisms|Hydraulic Conductivity,2600,,1/24/2024 5:41:02 PM
44604,41,Entrepreneurial Orientation|Corporate Entrepreneurship|Small And Medium-Sized Enterprises (SMEs),7069,,1/24/2024 5:41:02 PM
44605,41,Public Transport|Accessibility|Transit,10626,,1/24/2024 5:41:02 PM
44606,41,Ghana|Grandchild|Pensions,29546,,1/24/2024 5:41:02 PM
44607,41,Remote Sensing Image|Image Analysis|Land Cover,7781,,1/24/2024 5:41:02 PM
44608,41,Invasion|Microstegium Vimineum|Frangula Alnus,17791,,1/24/2024 5:41:02 PM
44609,41,Indoor Air Pollution|Volatile Organic Compounds|Formaldehyde,4970,,1/24/2024 5:41:02 PM
44610,41,Institutional Interest|International Relations|British Columbia,48706,,1/24/2024 5:41:02 PM
44611,41,Sustainable Development|Education For Sustainability|Ecological Literacy,9505,,1/24/2024 5:41:02 PM
44612,41,Mycosphaerella Fijiensis|Black Sigatoka|Musa,34297,,1/24/2024 5:41:02 PM
44613,41,Pseudococcidae|Phenacoccus Solenopsis|Maconellicoccus Hirsutus,19408,,1/24/2024 5:41:02 PM
44614,41,PISA Study|Education Policy|First International,31404,,1/24/2024 5:41:02 PM
44615,41,Electronic Learning|Mobile Technology|Language Development,37041,,1/24/2024 5:41:02 PM
44616,41,Income|Technological Diversification|Financial Slack,71431,,1/24/2024 5:41:02 PM
44617,41,Heat Wave|Climate Change|Distributed Lag,1871,,1/24/2024 5:41:02 PM
44618,41,Hope|Optimism|Life Satisfaction,13671,,1/24/2024 5:41:02 PM
44619,41,Hyperspectral Imagery|Spectroscopy|Image Classification,1499,,1/24/2024 5:41:02 PM
44620,41,Social Housing|Tenants|Homelessness,13314,,1/24/2024 5:41:02 PM
44622,41,Forest Dynamics|Aboveground Biomass|China,16481,,1/24/2024 5:41:02 PM
44623,41,Republic Of South Africa|French Fries|Seed Tubers,52058,,1/24/2024 5:41:02 PM
44624,41,Ergonomics|ILO|Indonesia,43958,,1/24/2024 5:41:02 PM
44625,41,Foliar Application|Zea Mays|Zinc,18701,,1/24/2024 5:41:02 PM
44626,41,Sapropel|Chiroptera|Gyttja,94216,,1/24/2024 5:41:02 PM
44627,41,Telerehabilitation|COVID-19|E-Health,25485,,1/24/2024 5:41:02 PM
44628,41,Inhaler|Nebulization|Liquid,27151,,1/24/2024 5:41:02 PM
44629,41,Point Of Care Ultrasound|Obstetrics|Focused Assessment with Sonography of Trauma,41293,,1/24/2024 5:41:02 PM
44630,41,Price Limits|Volatility Spillover|Financial Markets,33093,,1/24/2024 5:41:02 PM
44631,41,Fragaria|Ribes|Antioxidant,3947,,1/24/2024 5:41:02 PM
44632,41,Social Work Students|Professional Identity|Education,38450,,1/24/2024 5:41:02 PM
44633,41,Filaggrin|Dupilumab|Atopic Dermatitis,6959,,1/24/2024 5:41:02 PM
44634,41,Public Space|Hamburg|Urbanism,45314,,1/24/2024 5:41:02 PM
44635,41,Respect|Human Dignity|Palliative Care,16084,,1/24/2024 5:41:02 PM
44636,41,Influenza A Virus (H7n9)|Avian Influenza|China,9752,,1/24/2024 5:41:02 PM
44637,41,Construction Sites|Monitoring|Point Cloud,6537,,1/24/2024 5:41:02 PM
44638,41,Readiness|Health Care Organization|Organizational Climate,77593,,1/24/2024 5:41:02 PM
44639,41,Educational Research|Relationality|Ecofeminism,42814,,1/24/2024 5:41:02 PM
44640,41,Electronic Learning|Medical Education|E-Learning,22072,,1/24/2024 5:41:02 PM
44641,41,Sausages|Fat|Meat Emulsions,3355,,1/24/2024 5:41:02 PM
44642,41,Poison Control Centers|Poisoning|Toxicology,25228,,1/24/2024 5:41:02 PM
44643,41,Independent Living|Accidental Falls|Weighing Devices,259,,1/24/2024 5:41:02 PM
44644,41,Irrigation Management|Farmers|Smallholders,25736,,1/24/2024 5:41:02 PM
44645,41,Crops|Area Effects|Eleusine,67225,,1/24/2024 5:41:02 PM
44646,41,Cultural Evolution|Social Learning|Animals,5510,,1/24/2024 5:41:02 PM
44647,41,Solar Energy|Photovoltaic System|Solar Radiation,26874,,1/24/2024 5:41:02 PM
44648,41,Republican Party|Partisan|Voting Behavior,27728,,1/24/2024 5:41:02 PM
44649,41,Retinol Deficiency|Supplementation|Retinol Binding Protein,3980,,1/24/2024 5:41:02 PM
44650,41,Cyamopsis Tetragonoloba|Industrial Crops|Genotype,36559,,1/24/2024 5:41:02 PM
44651,41,Empyema|Thoracoscopy|Pleura Effusion,5060,,1/24/2024 5:41:02 PM
44652,41,Tetranychidae|Mites|Acarus,3035,,1/24/2024 5:41:02 PM
44653,41,Inositol 1-Alpha-Galactosyltransferase|Soybean|Ononitol Monohydrate,29049,,1/24/2024 5:41:02 PM
44654,41,Digital Dermatitis|Cattle|Dairy Cows,2828,,1/24/2024 5:41:02 PM
44655,41,Farmers|Agricultural Health and Safety|Tractors,5539,,1/24/2024 5:41:02 PM
44656,41,Elongation|Clostridium Kluyveri|Medium Chain Fatty Acids,47438,,1/24/2024 5:41:02 PM
44657,41,Hukou|China|Land Development,1307,,1/24/2024 5:41:02 PM
44658,41,Postharvest Period|Penicillium Digitatum|Candida Sake,2666,,1/24/2024 5:41:02 PM
44659,41,Feeding and Eating Disorders|Body Image|Eating Habits,4944,,1/24/2024 5:41:02 PM
44660,41,Diplodia Pinea|Blight|Pathogens,36767,,1/24/2024 5:41:02 PM
44661,41,Escherichia Coli|Urinary Tract Infections|Bacteriuria,2624,,1/24/2024 5:41:02 PM
44662,41,Fermentation|Lactobacillus Pentosus|Starter Cultures,10495,,1/24/2024 5:41:02 PM
44663,41,Dissolution|Cellulose Films|1-allyl-3-methylimidazolium,2251,,1/24/2024 5:41:02 PM
44664,41,Ethanol Production|Hypergravity|Fermentation,29839,,1/24/2024 5:41:02 PM
44665,41,Public Transport|Motor Vehicles|Passengers,22859,,1/24/2024 5:41:02 PM
44666,41,Self Care|Self-Management|Motivational Interviewing,32379,,1/24/2024 5:41:02 PM
44667,41,Protected Fat|Dry Matter Intake|Diet,6033,,1/24/2024 5:41:02 PM
44668,41,Energy Security|Gas|Gas Market,18234,,1/24/2024 5:41:02 PM
44669,41,Gastric Antral Vascular Ectasia|Argon Plasma Coagulation|Portal Hypertension,9452,,1/24/2024 5:41:02 PM
44670,41,Glomerulonephritis|Plasmin Receptor|Immunoglobulin A,12520,,1/24/2024 5:41:02 PM
44671,41,Emaravirus|Eriophyidae|Virus,39088,,1/24/2024 5:41:02 PM
44672,41,Glyphosate|Hormesis|Saccharum,37711,,1/24/2024 5:41:02 PM
44673,41,Postpartum Period|Self-Efficacy|Infant Care,19766,,1/24/2024 5:41:02 PM
44674,41,Education For Sustainability|Higher Education Institutions|Sustainable Development,3407,,1/24/2024 5:41:02 PM
44675,41,Tetranychus Urticae|Spirotetramat|Acaricides,21056,,1/24/2024 5:41:02 PM
44676,41,Grazing|Cattle|Riparian Vegetation,28840,,1/24/2024 5:41:02 PM
44677,41,First International|Pre-service Teachers|Practicum,33098,,1/24/2024 5:41:02 PM
44678,41,"Ribulose-1,5 Diphosphate|Ribulose-Bisphosphate Carboxylase Activase|Carbon Dioxide",8780,,1/24/2024 5:41:02 PM
44679,41,Solar Heaters|Drying|Exergy,5128,,1/24/2024 5:41:02 PM
44680,41,Crassulacean Acid Metabolism|Phosphoenolpyruvate Carboxylase|Photosynthesis,5172,,1/24/2024 5:41:02 PM
44681,41,Silage Making|Lactobacillus Buchneri|Lactobacillales,1974,,1/24/2024 5:41:02 PM
44682,41,Evidence-Based Practice|Nursing Research|Nurses,2110,,1/24/2024 5:41:02 PM
44683,41,Dividend Policy|Firm|Ex-Dividend Day,2296,,1/24/2024 5:41:02 PM
44684,41,Recharge|Groundwater|Wastewater Treatment,25883,,1/24/2024 5:41:02 PM
44685,41,Tobacco|Nicotine Tartrate|Cigarette Filters,12653,,1/24/2024 5:41:02 PM
44686,41,Inversion|Electromagnetic Method|Audio Frequencies,899,,1/24/2024 5:41:02 PM
44687,41,Karoo|Republic Of South Africa|Nama,14817,,1/24/2024 5:41:02 PM
44688,41,Robot|End Effectors|Malus,10075,,1/24/2024 5:41:02 PM
44689,41,Runoff|Rainfall Simulation|Cattle Feeding,33729,,1/24/2024 5:41:02 PM
44690,41,Insulin Dependent Diabetes Mellitus|Patient with Type 1 Diabetes|Carbohydrate,19916,,1/24/2024 5:41:02 PM
44691,41,Steppe|Fire Science and Management|Erythrura Gouldiae,14297,,1/24/2024 5:41:02 PM
44692,41,Growth Curve Model|Longitudinal Data|Statistical Analysis,16746,,1/24/2024 5:41:02 PM
44693,41,European Regional Development Fund|Pediatrics|ERDF,12754,,1/24/2024 5:41:02 PM
44694,41,Ipomoea Batatas|Peonidin|Plant Leaves,30658,,1/24/2024 5:41:02 PM
44695,41,Job Satisfaction|Social Media|Employees,84476,,1/24/2024 5:41:02 PM
44696,41,Kuwait|Groundwater Flow|Water Quality,45662,,1/24/2024 5:41:02 PM
44697,41,Emerging|Parental Home|Coresidence,15177,,1/24/2024 5:41:02 PM
44698,41,Engine|Thermal Management|Cooling Systems,23771,,1/24/2024 5:41:02 PM
44699,41,Psychological Distress|Mental Health|Civilian Population,58382,,1/24/2024 5:41:02 PM
44700,41,Cycloaddition Reactions|Carrier Concentration|Parr,15430,,1/24/2024 5:41:02 PM
44701,41,Ruminal Acidosis|Total Mixed Rations|Cattle,7610,,1/24/2024 5:41:02 PM
44702,41,Dermatology|Teleconsultation|COVID-19,12232,,1/24/2024 5:41:02 PM
44703,41,Human Trafficking|Sexual Exploitation|Prostitution,4222,,1/24/2024 5:41:02 PM
44704,41,Humiliation|Research Approach|Psychoanalytic Theory,63225,,1/24/2024 5:41:02 PM
44705,41,Reproducibility|Open Science|P-Value,10852,,1/24/2024 5:41:02 PM
44706,41,Preconception Care|Life Planning|Maternal Welfare,24871,,1/24/2024 5:41:02 PM
44707,41,Price Discovery|Stock Index Futures|China,12986,,1/24/2024 5:41:02 PM
44708,41,Hydroponics|Lettuce|Floating,47497,,1/24/2024 5:41:02 PM
44709,41,Street Trees|Urban Forests|Green Infrastructure,4552,,1/24/2024 5:41:02 PM
44710,41,Hydrothermal Carbonization|Hydrochars|Carbon,12630,,1/24/2024 5:41:02 PM
44711,41,Second Republic|Peasants|Spain,16051,,1/24/2024 5:41:02 PM
44712,41,Exchange Rates|Prices|Bitcoin,1109974,,1/24/2024 5:41:02 PM
44713,41,Katabatic Flow|Valley|Temperature Inversions,12612,,1/24/2024 5:41:02 PM
44714,41,Inflation Targeting|Exchange Rate Regimes|Monetary Policy,19859,,1/24/2024 5:41:02 PM
44715,41,Product-service Systems|Service Economy|Value Co-Creation,1230,,1/24/2024 5:41:02 PM
44716,41,Transplants|Living Donors|Dialysis Facility,15706,,1/24/2024 5:41:02 PM
44717,41,Rhabdomyosarcoma|Sarcoma|Brachytherapy,3814,,1/24/2024 5:41:02 PM
44718,41,Dual-Channel|Retail Prices|Supply Chain,17041,,1/24/2024 5:41:02 PM
44719,41,Economic Geography|Urban Planning|Cultural Economy,67895,,1/24/2024 5:41:02 PM
44720,41,Ecosystem|Forage Quality|Sediment Yield,55307,,1/24/2024 5:41:02 PM
44721,41,Successful Aging|Quality Of Life|Very Elderly,22243,,1/24/2024 5:41:02 PM
44722,41,Digital Elevation Models|Catchment Area (Hydrology)|Shuttle Radar Topography Mission,6981,,1/24/2024 5:41:02 PM
44723,41,Gastrostomy|Cachexia|Head And Neck Cancer,7835,,1/24/2024 5:41:02 PM
44724,41,Intensive Care Units|E-Health|APACHE,9559,,1/24/2024 5:41:02 PM
44725,41,Intestine Flora|Human Milk|Oligosaccharides,8182,,1/24/2024 5:41:02 PM
44726,41,Sanctification|Marriage|Religiosity,21205,,1/24/2024 5:41:02 PM
44727,41,Qualitative Analysis|Pelagic Ecosystem|Community Effects,59900,,1/24/2024 5:41:02 PM
44728,41,Tribal Peoples|Northeast|Ethnobotany,35392,,1/24/2024 5:41:02 PM
44729,41,DNA Demethylation|Epigenetics|Transposons,3374,,1/24/2024 5:41:02 PM
44730,41,Rural Crime|Criminology|Policing,49757,,1/24/2024 5:41:02 PM
44731,41,Disaster|Department of Homeland Security|September 11 Attacks,56924,,1/24/2024 5:41:02 PM
44732,41,Cytochrome P-450 CYP2D6|Pharmacogenomics|Genotype,3658,,1/24/2024 5:41:02 PM
44733,41,Domain Ontology|SPARQL|Artificial Intelligence,12250,,1/24/2024 5:41:02 PM
44734,41,Hail Insurance|Risk Aversion|Certainty Equivalent,29052,,1/24/2024 5:41:02 PM
44735,41,Exercise|Mental Deficiency|Developmental Disorders,9846,,1/24/2024 5:41:02 PM
44736,41,Feeding Behavior|Obesity|Eating,10319,,1/24/2024 5:41:02 PM
44738,41,Sugar Beets|Beta Vulgaris|Biorefining,96015,,1/24/2024 5:41:02 PM
44739,41,Firm|Incomplete Contracts|Transaction Costs,5081,,1/24/2024 5:41:02 PM
44740,41,Neighborhood Characteristics|Cognition|Self-Rated Health,32352,,1/24/2024 5:41:02 PM
44741,41,Fruit|Malus|Apples,31956,,1/24/2024 5:41:02 PM
44742,41,Psychopathy|Sexual Crime|Risk Assessment,3869,,1/24/2024 5:41:02 PM
44743,41,Exercise|Screen Time|Health Lifestyles,26489,,1/24/2024 5:41:02 PM
44744,41,Land Surface Temperature|Split Window|Air Temperature,3101,,1/24/2024 5:41:02 PM
44745,41,Energy Transition|Innovation System|Sustainability,5457,,1/24/2024 5:41:02 PM
44746,41,Design Science Research|Information Systems|Blockchain,8804,,1/24/2024 5:41:02 PM
44747,41,European Continental Ancestry Group|Organophosphorus Compounds|Health and Retirement Study,73961,,1/24/2024 5:41:02 PM
44748,41,Downy Mildew|Genotype|Plasmopara Viticola,5229,,1/24/2024 5:41:02 PM
44749,41,Geology|Oil Field Development|Environmental Efficiency,76630,,1/24/2024 5:41:02 PM
44750,41,Heat Islands|Reflective Coatings|Roofs,12953,,1/24/2024 5:41:02 PM
44751,41,Isavuconazonium|Antifungal Agents|Voriconazole,13876,,1/24/2024 5:41:02 PM
44752,41,Engineers|Saccharum|Pratylenchus Zeae,23498,,1/24/2024 5:41:02 PM
44753,41,Radium-223|Samarium Sm-153 Lexidronam|Bone Metastasis,4162,,1/24/2024 5:41:02 PM
44754,41,Representative Bureaucracy|Minorities|Civil Service,18495,,1/24/2024 5:41:02 PM
44755,41,Sex Offenders|Sexual Crime|Attitude Towards Sex,14018,,1/24/2024 5:41:02 PM
44756,41,Slums|Service Provision|Sanitation,74047,,1/24/2024 5:41:02 PM
44757,41,Eimeria Tenella|Chicken|Coccidiostatic Agent,1905,,1/24/2024 5:41:02 PM
44758,41,Latent Class Analysis|Celadon|Virtual Teams,45864,,1/24/2024 5:41:02 PM
44759,41,Length of Residence|Acculturation|Hispanic Americans,7892,,1/24/2024 5:41:02 PM
44760,41,Health Care Quality Indicators|American Heart Association|Cardiovascular Disease,27498,,1/24/2024 5:41:02 PM
44761,41,Suicidal Ideation|Suicide Attempt|Substance-Related Disorders,3439,,1/24/2024 5:41:02 PM
44763,41,Irrigation|Water Allocation|Groundwater Management,7112,,1/24/2024 5:41:02 PM
44764,41,Food Intake|Snacks|Whole Grains,61260,,1/24/2024 5:41:02 PM
44765,41,Sexual Behavior|Sexual and Gender Minorities|Marriage,40908,,1/24/2024 5:41:02 PM
44766,41,Punishment|Taxation|Married Couple,38425,,1/24/2024 5:41:02 PM
44767,41,Reproductive Health Services|Earthquakes|Disaster,48311,,1/24/2024 5:41:02 PM
44768,41,Requirements Engineering|Apps|Software,41142,,1/24/2024 5:41:02 PM
44769,41,Japan|Organizations|Surveys and Questionnaires,69847,,1/24/2024 5:41:02 PM
44770,41,Neighborhood Size|Contextual Factors|Paris,85521,,1/24/2024 5:41:02 PM
44771,41,Drug Courts|Recidivism|Probation,14264,,1/24/2024 5:41:02 PM
44772,41,Food Records|Image Recognition|Convolutional Neural Network,34478,,1/24/2024 5:41:02 PM
44773,41,Fusarium Oxysporum|Vascular Wilt|Lycopersicon Esculentum,11570,,1/24/2024 5:41:02 PM
44774,41,High-Frequency Trading|Probability of Informed Trading|Financial Markets,2064,,1/24/2024 5:41:02 PM
44775,41,Saccharification|Cellulases|Enzymatic Hydrolysis,18943,,1/24/2024 5:41:02 PM
44776,41,Endocarditis|Tricuspid Valve|Heart Murmurs,276,,1/24/2024 5:41:02 PM
44777,41,Immunization Program|Diphtheria Pertussis Tetanus Vaccine|Immunostimulation,1943,,1/24/2024 5:41:02 PM
44778,41,False Aneurysm|Injection Drug User|Soft Tissue Infections,21062,,1/24/2024 5:41:02 PM
44779,41,Resilience|Disasters|Preparedness,46053,,1/24/2024 5:41:02 PM
44780,41,Systemic Functional Linguistics|Clause|Grammatical Metaphor,21517,,1/24/2024 5:41:02 PM
44781,41,Discounting|Intertemporal Choice|Present Bias,8647,,1/24/2024 5:41:02 PM
44782,41,Draft Forces|Tillage|Subsoiling,5961,,1/24/2024 5:41:02 PM
44783,41,Tying|Rubus Idaeus|Firm Structure,88877,,1/24/2024 5:41:02 PM
44784,41,Food Prices|Poverty|Trade Policy,36620,,1/24/2024 5:41:02 PM
44785,41,Food Security|Family Characteristic|Kwazulu-Natal,30098,,1/24/2024 5:41:02 PM
44786,41,Eddy Covariance|Net Ecosystem Exchange|Ecosystem,2183,,1/24/2024 5:41:02 PM
44787,41,Ghana|Party Financing|Democracy,36312,,1/24/2024 5:41:02 PM
44788,41,Drugs|Precision Medicine|Clinical Decision Support Systems,13021,,1/24/2024 5:41:02 PM
44789,41,HIV Testing|Human Immunodeficiency Virus 1|Condom Use,5930,,1/24/2024 5:41:02 PM
44790,41,Homosexuality|Intersex|Sexual and Gender Minorities,25541,,1/24/2024 5:41:02 PM
44791,41,Dual Use Research|Biosecurity|Containment Of Biohazards,14145,,1/24/2024 5:41:02 PM
44792,41,Software|Clef|Requirements Engineering,27773,,1/24/2024 5:41:02 PM
44793,41,Single Person|Widowhood|Cohabitation,29141,,1/24/2024 5:41:02 PM
44794,41,Salt Marshes|Spartina Alterniflora|Wetlands,1092,,1/24/2024 5:41:02 PM
44795,41,Recommendation System|Groceries|Big Data,88674,,1/24/2024 5:41:02 PM
44796,41,E-Health|Medication Compliance|Cardiovascular Disease,61889,,1/24/2024 5:41:02 PM
44797,41,Lakes|Macrophytes|Zooplankton,7301,,1/24/2024 5:41:02 PM
44798,41,Social Care|Social Support|Short Form 20,24873,,1/24/2024 5:41:02 PM
44799,41,Soil|Polystyrenes|Retaining Walls,26349,,1/24/2024 5:41:02 PM
44800,41,Teacher Evaluation|Teacher Labor Markets|Teacher Training,2825,,1/24/2024 5:41:02 PM
44801,41,Neurocognitive Disorders|Cognition|Antiretroviral Therapy,1758,,1/24/2024 5:41:02 PM
44802,41,Food Fortification|Fortified Food|Iodine Deficiency,52263,,1/24/2024 5:41:02 PM
44803,41,Robot|Random Trees|Artificial Potential Field,1893,,1/24/2024 5:41:02 PM
44804,41,Kinesthetic|Speech Communication|Team Processes,59776,,1/24/2024 5:41:02 PM
44805,41,Urban Biodiversity|Urbanization|Birds,8537,,1/24/2024 5:41:02 PM
44806,41,Leader-Member Exchange|Transformational Leadership|Personnel,3111,,1/24/2024 5:41:02 PM
44807,41,Lepidoptera|Repetitive Sequences|Argyresthia Conjugella,54124,,1/24/2024 5:41:02 PM
44808,41,Elites|Cultural Capital|Middle Class,44047,,1/24/2024 5:41:02 PM
44809,41,Engineering Technology|Engineering Education|Outreach,40899,,1/24/2024 5:41:02 PM
44810,41,Electrochemical Sensor|Benzimidazole Fungicides|2-Aminobenzimidazole,30071,,1/24/2024 5:41:02 PM
44811,41,Family Program|University Fees|Young,48334,,1/24/2024 5:41:02 PM
44812,41,In Vitro Studies|Cellular Agriculture|Hamburgers,53430,,1/24/2024 5:41:02 PM
44813,41,Sugar Beets|Beta Vulgaris|Aminon,12123,,1/24/2024 5:41:02 PM
44814,41,Leisure|Holidays|Tourism,25562,,1/24/2024 5:41:02 PM
44815,41,Gifted|Talent Development|School Districts,4489,,1/24/2024 5:41:02 PM
44816,41,Cufflinks|RNA-Seq|Alternative Splicing,6641,,1/24/2024 5:41:02 PM
44817,41,Freshwater Mussels|Unionidae|Bivalvia,2163,,1/24/2024 5:41:02 PM
44818,41,Jatropha|Biofuel|Euphorbiaceae,8037,,1/24/2024 5:41:02 PM
44819,41,Genetic Parameters|Sows|Large White,12399,,1/24/2024 5:41:02 PM
44820,41,Thermokarst|Arctic|Thaw,1359,,1/24/2024 5:41:02 PM
44821,41,Ecosystem|Shrublands|Artemisia Californica,43547,,1/24/2024 5:41:02 PM
44823,41,Semen Analysis|Sperm Count|Male Infertility,9838,,1/24/2024 5:41:02 PM
44824,41,Fumes|Kitchens|Cooking,26372,,1/24/2024 5:41:02 PM
44825,41,Ronald Reagan|Public Speaking|Barack Obama,27368,,1/24/2024 5:41:02 PM
44826,41,Income Diversification|Livelihood Strategies|Family Characteristic,9442,,1/24/2024 5:41:02 PM
44827,41,Land Management|Rangelands|Ecological Site Descriptions,47923,,1/24/2024 5:41:02 PM
44828,41,Financial Bootstrapping|Entrepreneurship Research|Bootstrap Method,67837,,1/24/2024 5:41:02 PM
44829,41,Fluensulfone|Antinematodal Agent|Carbofuran,26998,,1/24/2024 5:41:02 PM
44830,41,Foreclosure|Mortgages|Financialization,14174,,1/24/2024 5:41:02 PM
44831,41,Foreign Nurse|Workforce|Health Workers,8536,,1/24/2024 5:41:02 PM
44832,41,Gamification|Education|Game-Based Learning,12482,,1/24/2024 5:41:02 PM
44833,41,Reintroduction|Climate Change|Translocation,45412,,1/24/2024 5:41:02 PM
44834,41,Gene|Suicide Attempt|Serotonin Transporter,12992,,1/24/2024 5:41:02 PM
44835,41,Soil Enzymes|Microorganisms|Soil Biological Properties,1437,,1/24/2024 5:41:02 PM
44836,41,New Zealand|Indigenous Rights|Settler,36158,,1/24/2024 5:41:02 PM
44837,41,Skin Neoplasms|Quality Of Life|Melanoma,48585,,1/24/2024 5:41:02 PM
44838,41,Torres Strait|Social Work|Domestic Violence,41005,,1/24/2024 5:41:02 PM
44839,41,Green Manuring|Groundwater|Sesbania,77347,,1/24/2024 5:41:02 PM
44841,41,Lycaeides Melissa|Host Plants|Butterflies,11636,,1/24/2024 5:41:02 PM
44842,41,Suicide|Suicidal Ideation|Cancer,42350,,1/24/2024 5:41:02 PM
44843,41,Entrepreneurship|Female-headed Households|Depopulation,71854,,1/24/2024 5:41:02 PM
44844,41,Sheep Breeds|Goats|Genetic Variability,14100,,1/24/2024 5:41:02 PM
44845,41,Vietnam|Wildcat Strike|Urbanization,16118,,1/24/2024 5:41:02 PM
44846,41,Removable Orthodontic Appliances|Tooth Movement Techniques|Polyethylene Terephthalate Glycol,40475,,1/24/2024 5:41:02 PM
44847,41,Rural Settlements|Small and Medium-Sized Enterprise (SME)|Brewing,47680,,1/24/2024 5:41:02 PM
44848,41,Estuaries|Sonneratia Apetala|Salinity,44762,,1/24/2024 5:41:02 PM
44849,41,Nitrogen Fixation|Ammonia|Plasmas,77485,,1/24/2024 5:41:02 PM
44850,41,Exploratory Behavior|Przewalski's Horse|Geldings,67499,,1/24/2024 5:41:02 PM
44851,41,Liver Transplantation|Tissue Donors|Graft Survival,12052,,1/24/2024 5:41:02 PM
44852,41,Nursery Schools|Preschool Education|Kindergarten,16793,,1/24/2024 5:41:02 PM
44853,41,Family Farms|Agriculture|Off-Farm Employment,31961,,1/24/2024 5:41:02 PM
44854,41,Executive Function|School Readiness|Preschool Children,9443,,1/24/2024 5:41:02 PM
44855,41,Life Cycle Assessment|Ravenna|Distressed Area,94029,,1/24/2024 5:41:02 PM
44856,41,Data Integrity|Auditing|Computer Security,2764,,1/24/2024 5:41:02 PM
44857,41,Trust in Government|Elections|Election Research,12261,,1/24/2024 5:41:02 PM
44858,41,Feminism|Donna Haraway|Posthuman,49473,,1/24/2024 5:41:02 PM
44859,41,Kaolin|Particle Films|Antitranspirants,30844,,1/24/2024 5:41:02 PM
44860,41,Surge Capacity|Mass Disaster|COVID-19,16857,,1/24/2024 5:41:02 PM
